ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000950123-19-002802	11	16-FEB-2018	5	5
0000950123-19-002802	12	22-FEB-2018	11	11
0000950123-19-002802	13	23-FEB-2018	2	2
0000950123-19-002802	14	28-FEB-2018	5	3
0000950123-19-002802	15	05-MAR-2018	1	1
0000950123-19-002802	16	05-MAR-2018	2	2
0000950123-19-002802	17	07-MAR-2018	6	6
0000950123-19-002802	18	08-MAR-2018	46	45
0000950123-19-002802	19	12-MAR-2018	3	3
0000950123-19-002802	20	14-MAR-2018	22	22
0000950123-19-002802	21	15-MAR-2018	12	12
0000950123-19-002802	22	16-MAR-2018	6	6
0000950123-19-002802	23	19-MAR-2018	31	31
0000950123-19-002802	24	20-MAR-2018	44	44
0000950123-19-002802	25	21-MAR-2018	5	5
0000950123-19-002802	26	22-MAR-2018	9	9
0000950123-19-002802	27	23-MAR-2018	16	16
0000950123-19-002802	28	26-MAR-2018	3	3
0000950123-19-002802	29	27-MAR-2018	15	15
0000950123-19-002802	30	28-MAR-2018	9	9
0000950123-19-002802	31	29-MAR-2018	15	15
0000950123-19-002802	32	03-APR-2018	15	14
0000950123-19-002802	33	04-APR-2018	7	7
0000950123-19-002802	34	05-APR-2018	5	5
0000950123-19-002802	35	06-APR-2018	21	21
0000950123-19-002802	36	09-APR-2018	15	15
0000950123-19-002802	37	10-APR-2018	14	14
0000950123-19-002802	38	11-APR-2018	12	12
0000950123-19-002802	39	12-APR-2018	14	14
0000950123-19-002802	40	13-APR-2018	21	21
0000950123-19-002802	41	14-APR-2018	6	6
0000950123-19-002802	55	08-JUN-2018	6	6
0000950123-19-002802	56	11-JUN-2018	2	2
0000950123-19-002802	57	15-JUN-2018	2	2
0000950123-19-002802	58	20-JUN-2018	3	3
0000950123-19-002802	59	21-JUN-2018	22	22
0000950123-19-002802	60	25-JUN-2018	2	2
0000950123-19-002802	61	26-JUN-2018	3	3
0000950123-19-002802	62	29-JUN-2018	2	2
0000950123-19-002802	63	03-JUL-2018	4	4
0000950123-19-002802	64	12-JUL-2018	2	2
0000950123-19-002802	65	13-JUL-2018	2	2
0000950123-19-002802	66	16-JUL-2018	2	2
0000950123-19-002802	67	25-JUL-2018	4	4
0000950123-19-002802	68	03-AUG-2018	5	5
0000950123-19-002802	69	10-AUG-2018	18	18
0000950123-19-002802	70	15-AUG-2018	2	2
0000950123-19-002802	71	21-AUG-2018	54	52
0000950123-19-002802	72	04-SEP-2018	6	6
0000950123-19-002802	73	05-SEP-2018	10	10
0000950123-19-002802	74	06-SEP-2018	6	6
0000950123-19-002802	75	07-SEP-2018	45	45
0000950123-19-002802	76	10-SEP-2018	88	88
0000950123-19-002802	77	11-SEP-2018	122	122
0000950123-19-002802	78	12-SEP-2018	103	100
0000950123-19-002802	79	13-SEP-2016	88	87
0000950123-19-002802	80	14-SEP-2018	90	90
0000950123-19-002802	81	15-SEP-2018	41	41
0000950123-19-002802	82	16-SEP-2018	25	25
0000950123-19-002802	83	17-SEP-2018	36	35
0000950123-19-002802	42	20-APR-2018	6	6
0000950123-19-002802	43	23-APR-2018	16	16
0000950123-19-002802	44	25-APR-2018	9	9
0000950123-19-002802	45	26-APR-2018	4	4
0000950123-19-002802	46	27-APR-2018	3	3
0000950123-19-002802	47	02-MAY-2018	2	0
0000950123-19-002802	48	03-MAY-2018	7	7
0000950123-19-002802	49	04-MAY-2018	1	1
0000950123-19-002802	50	18-MAY-2018	5	5
0000950123-19-002802	51	22-MAY-2018	14	14
0000950123-19-002802	52	23-MAY-2018	1	1
0000950123-19-002802	53	05-JUN-2018	5	5
0000950123-19-002802	54	07-JUN-2018	2	2
0000950123-19-002802	1	03-JAN-2018	3	3
0000950123-19-002802	2	11-JAN-2018	5	5
0000950123-19-002802	3	17-JAN-2018	5	5
0000950123-19-002802	4	24-JAN-2018	2	2
0000950123-19-002802	5	26-JAN-2018	2	2
0000950123-19-002802	6	31-JAN-2018	8	8
0001603694-19-000003	1	29-JUN-2018	10	10
0000922838-19-000002	1	31-DEC-2018	0	0
0000276398-19-000003	1	01-FEB-2018	37825	20021
0000276398-19-000003	2	21-AUG-2018	44317	21282
0000899635-19-000004	1	04-MAY-2018	2	2
0000024179-19-000002	2	15-OCT-2018	1821	1056
0000024179-19-000002	1	30-APR-2018	2091	1333
0001145888-19-000002	3	28-NOV-2018	11	11
0001145888-19-000002	2	08-JUN-2018	12	12
0001145888-19-000002	1	01-MAR-2018	8	7
0000882734-19-000002	1	31-DEC-2018	0	0
0000005732-19-000001	1	19-NOV-2018	1	1
0001144204-19-015555	1	01-JAN-2018	0	0
0000897101-19-000261	1	10-JUL-2018	38870	20341
0000913181-19-000001	2	22-OCT-2018	786	540
0000913181-19-000001	1	13-APR-2018	830	615
0001253179-19-000009	2	05-SEP-2018	1123	473
0001253179-19-000009	1	07-FEB-2018	971	487
0000350819-19-000002	1	26-SEP-2018	64	40
0001003297-19-000031	2	06-SEP-2018	7	3
0001003297-19-000031	1	06-AUG-2018	1	1
0001003297-19-000031	3	31-OCT-2018	17	7
0001144204-19-015344	2	20-APR-2018	1	1
0001144204-19-015344	1	02-FEB-2018	1	0
0001144204-19-015344	3	11-MAY-2018	4	3
0001526156-19-000001	1	09-FEB-2018	1	1
0001526156-19-000001	2	16-MAR-2018	1	1
0001526156-19-000001	3	05-APR-2018	1	1
0001526156-19-000001	4	23-APR-2018	1	0
0001526156-19-000001	5	05-JUN-2018	1	0
0001526156-19-000001	6	13-AUG-2018	1	0
0001418054-19-000004	3	15-JUN-2018	1	0
0001418054-19-000004	2	16-APR-2018	1	0
0001418054-19-000004	1	15-MAR-2018	1	0
0001418054-19-000004	4	15-OCT-2018	8	0
0001460584-19-000001	1	21-MAR-2019	0	0
0000896852-19-000006	4	02-APR-2018	196	65
0000896852-19-000006	3	01-MAR-2018	976	414
0000896852-19-000006	2	01-FEB-2018	510	134
0000896852-19-000006	1	02-JAN-2018	179	61
0000896852-19-000006	5	01-MAY-2018	818	195
0000896852-19-000006	6	01-JUN-2018	1042	337
0000896852-19-000006	7	01-JUL-2018	634	192
0000896852-19-000006	8	01-AUG-2018	156	37
0000896852-19-000006	10	03-DEC-2018	740	295
0000896852-19-000006	9	01-NOV-2018	873	140
0001451316-19-000004	1	15-MAR-2018	151	25
0001451316-19-000004	2	15-JUN-2018	144	37
0001432532-19-000004	1		0	0
0001432531-19-000008	1		0	0
0000353291-19-000004	2	29-MAY-2018	11559	6424
0000353291-19-000004	1	21-FEB-2018	5475	3023
0000353291-19-000004	3	15-SEP-2018	2939	111
0000840464-19-000001	2	07-SEP-2018	0	0
0000840464-19-000001	1	20-MAR-2018	0	0
0001470814-19-000002	1	16-MAR-2019	0	0
0001078782-19-000234	1	29-JUN-2018	14	0
0001078782-19-000234	2	28-DEC-2018	5	0
0001567619-19-007290	1	01-MAY-2018	52615	30356
0001567619-19-007290	2	01-NOV-2018	61633	43651
0001567137-19-000001	1		0	0
0001562770-19-000003	1	20-MAR-2019	0	0
0001288763-19-000002	1	31-MAY-2018	2330	1862
0001288763-19-000001	1	31-MAY-2018	5064	4109
0000950123-19-002723	1	19-MAR-2019	0	0
0000027048-19-000001	7	22-MAY-2018	1604	420
0000027048-19-000001	8	23-MAY-2018	1	0
0000027048-19-000001	9	22-JUN-2018	1545	381
0000027048-19-000001	10	25-JUN-2018	1	0
0000027048-19-000001	11	23-JUL-2018	982	261
0000027048-19-000001	12	22-AUG-2018	1892	399
0000027048-19-000001	13	23-AUG-2018	1	0
0000027048-19-000001	14	24-SEP-2018	861	198
0000027048-19-000001	15	22-OCT-2018	272	58
0000027048-19-000001	16	23-OCT-2018	6	0
0000027048-19-000001	17	23-NOV-2018	1442	178
0000027048-19-000001	18	24-DEC-2018	1134	151
0000027048-19-000001	6	23-APR-2018	894	238
0000027048-19-000001	5	23-MAR-2018	1	0
0000027048-19-000001	4	22-MAR-2018	1035	343
0000027048-19-000001	2	22-FEB-2018	2153	727
0000027048-19-000001	3	23-FEB-2018	1	0
0000027048-19-000001	1	22-JAN-2018	240	79
0000735190-19-000001	1	19-MAR-2019	0	0
0000734700-19-000001	1	17-JAN-2018	116	36
0000734700-19-000001	6	23-APR-2018	5	2
0000734700-19-000001	7	16-MAY-2018	128	43
0000734700-19-000001	8	18-JUN-2018	128	51
0000734700-19-000001	9	17-JUL-2018	81	26
0000734700-19-000001	10	16-AUG-2018	84	33
0000734700-19-000001	11	18-SEP-2018	147	48
0000734700-19-000001	12	24-SEP-2018	1	1
0000734700-19-000001	13	16-OCT-2018	227	78
0000734700-19-000001	14	16-NOV-2018	59	32
0000734700-19-000001	15	18-DEC-2018	42	7
0000734700-19-000001	3	16-FEB-2018	73	21
0000734700-19-000001	2	22-JAN-2018	4	2
0000734700-19-000001	4	16-MAR-2018	33	16
0000734700-19-000001	5	17-APR-2018	43	16
0000874230-19-000002	1	16-JAN-2018	621	611
0000874230-19-000002	7	15-OCT-2018	827	821
0000874230-19-000002	6	06-SEP-2018	1143	1118
0000874230-19-000002	5	10-JUL-2018	945	929
0000874230-19-000002	4	07-JUN-2018	1362	1315
0000874230-19-000002	3	09-APR-2018	447	438
0000874230-19-000002	2	07-MAR-2018	496	481
0000874230-19-000002	8	10-DEC-2018	1280	1247
0001380486-19-000002	1	20-NOV-2018	0	0
0001709660-19-000003	1	02-JAN-2019	0	0
0000783027-19-000004	2	30-DEC-2018	190	104
0000783027-19-000004	1	30-JUN-2018	217	146
0001458661-19-000002	2		0	0
0001458661-19-000002	1		0	0
0001465533-19-000002	1		0	0
0001139578-19-000008	5	15-MAY-2018	43	17
0001139578-19-000008	11	15-NOV-2018	17	7
0001139578-19-000008	1	16-JAN-2018	6	0
0001139578-19-000008	2	15-FEB-2018	80	37
0001139578-19-000008	3	15-MAR-2018	10	2
0001139578-19-000008	4	16-APR-2018	4	3
0001139578-19-000008	12	17-DEC-2018	5	2
0001139578-19-000008	6	15-JUN-2018	15	8
0001139578-19-000008	7	16-JUL-2018	8	7
0001139578-19-000008	8	15-AUG-2018	34	13
0001139578-19-000008	9	17-SEP-2018	6	3
0001139578-19-000008	10	15-OCT-2018	2	0
0001734983-19-000001	1	15-MAR-2019	0	0
0001419454-19-000004	1	01-JAN-2018	0	0
0000862124-19-000001	35	07-DEC-2018	107947	96023
0000862124-19-000001	8	07-MAR-2018	61844	54692
0000862124-19-000001	33	03-DEC-2018	8393	648
0000862124-19-000001	32	08-NOV-2018	113450	100119
0000862124-19-000001	31	05-NOV-2018	7378	4900
0000862124-19-000001	1	02-JAN-2018	120	53
0000862124-19-000001	2	04-JAN-2018	7295	4884
0000862124-19-000001	3	08-JAN-2018	112146	97038
0000862124-19-000001	4	01-FEB-2018	1505	468
0000862124-19-000001	5	05-FEB-2018	4995	3371
0000862124-19-000001	6	07-FEB-2018	82794	71617
0000862124-19-000001	7	01-MAR-2018	451	153
0000862124-19-000001	34	05-DEC-2018	12239	8331
0000862124-19-000001	9	02-APR-2018	595	163
0000862124-19-000001	10	05-APR-2018	7020	4699
0000862124-19-000001	11	11-APR-2018	151181	130140
0000862124-19-000001	12	30-APR-2018	6976	4842
0000862124-19-000001	13	01-MAY-2018	1212	376
0000862124-19-000001	14	04-MAY-2018	11702	7849
0000862124-19-000001	15	08-MAY-2018	81594	71398
0000862124-19-000001	16	01-JUN-2018	22782	1804
0000862124-19-000001	17	05-JUN-2018	7554	5125
0000862124-19-000001	18	07-JUN-2018	160682	139901
0000862124-19-000001	19	02-JUL-2018	6740	520
0000862124-19-000001	20	09-JUL-2018	8660	5965
0000862124-19-000001	21	01-AUG-2018	1387	406
0000862124-19-000001	22	07-AUG-2018	9597	6769
0000862124-19-000001	23	09-AUG-2018	90853	79926
0000862124-19-000001	24	04-SEP-2018	1788	385
0000862124-19-000001	25	06-SEP-2018	49616	34101
0000862124-19-000001	26	13-SEP-2018	100215	87887
0000862124-19-000001	27	01-OCT-2018	1145	267
0000862124-19-000001	28	04-OCT-2018	7042	4565
0000862124-19-000001	29	05-OCT-2018	103133	90522
0000862124-19-000001	30	01-NOV-2018	758	234
0001133702-19-000002	1	01-JAN-2019	0	0
0001213900-19-004200	1	15-MAR-2017	0	0
0000950123-19-002682	2	16-MAY-2018	1	1
0000950123-19-002682	1	16-FEB-2018	1	1
0001576747-19-000002	1	14-MAR-2019	0	0
0001458682-19-000001	4	03-OCT-2018	23	8
0001458682-19-000001	3	25-SEP-2018	257	102
0001458682-19-000001	2	12-APR-2018	169	55
0001458682-19-000001	1	02-APR-2018	32	16
0000838587-19-000002	1	31-DEC-2018	0	0
0000950123-19-002670	1		0	0
0001676177-19-000001	1	31-DEC-2018	0	0
0001387131-19-001921	2	25-OCT-2018	35	17
0001387131-19-001921	1	26-APR-2018	42	26
0001021742-19-000002	1		0	0
0001545030-19-000001	1	31-DEC-2018	0	0
0001387131-19-001895	1	26-APR-2018	29504	13784
0001387131-19-001895	2	25-OCT-2018	27195	12357
0001511164-19-000035	1	15-FEB-2018	22	11
0001511164-19-000035	2	06-SEP-2018	21	15
0001735208-19-000003	1	07-JUN-2018	8	7
0001735208-19-000003	2	24-APR-2018	1	1
0001026006-19-000001	1	12-JAN-2018	1	0
0001372934-19-000001	1	31-DEC-2018	0	0
0000894189-19-001541	1	23-APR-2018	4334	2594
0000894189-19-001541	2	21-NOV-2018	5028	3007
0001528621-19-000680	3	23-NOV-2018	2	0
0001528621-19-000680	2	23-MAY-2018	1	0
0001528621-19-000680	1	23-FEB-2018	3	0
0001452780-19-000001	1	31-DEC-2018	0	0
0001144204-19-013424	1	31-DEC-2018	0	0
0000838981-19-000001	1	29-MAR-2018	210	149
0000838981-19-000001	2	01-OCT-2018	208	135
0000002380-19-000001	4	30-OCT-2018	437	330
0000002380-19-000001	3	19-JUL-2018	464	357
0000002380-19-000001	2	25-APR-2018	345	261
0000002380-19-000001	1	24-JAN-2018	340	260
0001170078-19-000001	1	16-JAN-2018	587	241
0001170078-19-000001	2	15-FEB-2018	502	178
0001170078-19-000001	3	15-MAR-2018	531	179
0001170078-19-000001	4	16-APR-2018	1776	462
0001170078-19-000001	5	15-MAY-2018	199	81
0001170078-19-000001	12	17-DEC-2018	224	35
0001170078-19-000001	7	16-JUL-2018	292	113
0001170078-19-000001	8	15-AUG-2018	1289	343
0001170078-19-000001	9	17-SEP-2018	66	26
0001170078-19-000001	10	15-OCT-2018	157	43
0001170078-19-000001	11	15-NOV-2018	155	31
0001170078-19-000001	6	15-JUN-2018	59	21
0000080255-19-002771	5	01-MAY-2018	145	113
0000080255-19-002771	11	01-NOV-2018	68	55
0000080255-19-002771	1	01-JAN-2018	10494	5842
0000080255-19-002771	2	01-FEB-2018	209	158
0000080255-19-002771	3	01-MAR-2018	132	94
0000080255-19-002771	4	02-APR-2018	8448	4704
0000080255-19-002771	12	03-DEC-2018	286	202
0000080255-19-002771	6	01-JUN-2018	116	88
0000080255-19-002771	7	02-JUL-2018	15361	7716
0000080255-19-002771	8	01-AUG-2018	260	202
0000080255-19-002771	9	03-SEP-2018	111	84
0000080255-19-002771	10	01-OCT-2018	10717	5788
0000080255-19-002770	1	08-MAR-2019	0	0
0000950123-19-002613	1	31-DEC-2018	27	9
0000795029-19-000003	1	05-MAR-2018	542	455
0000795029-19-000003	4	05-DEC-2018	433	303
0000795029-19-000003	3	07-SEP-2018	479	333
0000795029-19-000003	2	01-JUN-2018	504	379
0000939057-19-000090	1	31-DEC-2018	0	0
0000849542-19-000005	1	31-DEC-2018	1	1
0000849542-19-000004	2	26-APR-2018	20	17
0000849542-19-000004	6	21-DEC-2018	23279	12662
0000849542-19-000004	5	04-DEC-2018	4877	2608
0000849542-19-000004	4	26-JUN-2018	94	30
0000849542-19-000004	1	23-MAR-2018	5370	3014
0000849542-19-000004	3	15-MAY-2018	24345	14096
0001492746-19-000002	3	20-AUG-2018	2	2
0001492746-19-000002	2	30-APR-2018	1	1
0001492746-19-000002	1	19-FEB-2018	20	19
0001054377-19-000003	1	31-DEC-2018	0	0
0001636674-19-000001	1	31-DEC-2018	0	0
0001493152-19-002756	2	09-AUG-2018	1737	68
0001493152-19-002756	1	08-FEB-2018	787	28
0000896448-19-000001	22	09-OCT-2018	1	1
0000896448-19-000001	7	16-MAY-2018	6	2
0000896448-19-000001	8	17-MAY-2018	26	7
0000896448-19-000001	9	18-MAY-2018	29	4
0000896448-19-000001	10	21-MAY-2018	30	7
0000896448-19-000001	11	22-MAY-2018	7	0
0000896448-19-000001	12	24-MAY-2018	8	3
0000896448-19-000001	13	25-MAY-2018	6	1
0000896448-19-000001	14	29-MAY-2018	16	4
0000896448-19-000001	15	31-MAY-2018	2	0
0000896448-19-000001	16	01-JUN-2018	8	0
0000896448-19-000001	17	04-JUN-2018	4	2
0000896448-19-000001	18	08-JUN-2018	5	2
0000896448-19-000001	21	17-SEP-2018	1	0
0000896448-19-000001	6	15-MAY-2018	11	2
0000896448-19-000001	19	07-SEP-2018	1	1
0000896448-19-000001	20	13-SEP-2018	1	0
0000896448-19-000001	5	14-MAY-2018	37	13
0000896448-19-000001	1	02-JAN-2018	8	6
0000896448-19-000001	2	09-MAY-2018	1	1
0000896448-19-000001	3	10-MAY-2018	2	2
0000896448-19-000001	4	11-MAY-2018	1	1
0001630490-19-000002	2	17-OCT-2018	1815	849
0001630490-19-000002	1	02-MAR-2018	1851	962
0001285911-19-000002	1		0	0
0001023613-19-000002	1	04-DEC-2018	0	0
0001144204-19-010865	4	06-DEC-2018	1	0
0001144204-19-010865	1	12-MAR-2018	1	0
0001144204-19-010865	2	06-JUN-2018	1	0
0001144204-19-010865	3	11-SEP-2018	1	0
0001144204-19-010863	1	15-MAR-2017	3	0
0001144204-19-010863	2	16-JUN-2017	3	0
0001144204-19-010863	4	12-DEC-2017	1	0
0001144204-19-010863	3	19-SEP-2017	3	0
0000950123-19-002491	2	04-DEC-2018	32	24
0000950123-19-002491	1	01-JUN-2018	42	32
0000920888-19-000002	1	31-DEC-2018	0	0
0001162044-19-000100	1	12-MAR-2018	122	73
0001162044-19-000100	2	12-SEP-2018	164	80
0001419200-19-000001	1	14-JUN-2018	279	142
0001419200-19-000001	2	14-DEC-2018	308	166
0001488312-19-000001	1	01-MAR-2018	35	28
0001488312-19-000001	2	03-SEP-2018	11	9
0001001920-19-000002	1	17-DEC-2018	18	0
0001144204-19-008837	1	13-FEB-2019	0	0
0000783027-19-000003	2	30-DEC-2018	190	104
0000783027-19-000003	1	03-JUN-2018	217	146
0000088454-19-000001	11	08-OCT-2018	1	1
0000088454-19-000001	12	04-DEC-2018	1	0
0000088454-19-000001	1	22-JAN-2018	3	2
0000088454-19-000001	2	07-FEB-2018	5	3
0000088454-19-000001	3	12-FEB-2018	3	0
0000088454-19-000001	4	31-MAR-2018	1	1
0000088454-19-000001	5	24-APR-2018	2	2
0000088454-19-000001	6	03-MAY-2018	2	2
0000088454-19-000001	7	28-AUG-2018	4	0
0000088454-19-000001	8	30-AUG-2018	3	1
0000088454-19-000001	9	06-SEP-2018	5	2
0000088454-19-000001	10	18-OCT-2018	1	1
0001667174-19-000001	7	24-DEC-2018	1	0
0001667174-19-000001	8	24-DEC-2018	1	0
0001667174-19-000001	1	09-JUL-2018	1	0
0001667174-19-000001	2	14-AUG-2018	1	0
0001667174-19-000001	3	05-OCT-2018	1	0
0001667174-19-000001	4	20-JUL-2018	1	0
0001667174-19-000001	5	06-NOV-2018	1	0
0001667174-19-000001	6	09-OCT-2018	1	1
0001667174-19-000001	9	22-JAN-2019	1	0
0000838927-19-000006	1	15-FEB-2019	7	0
0000854889-19-000001	1		0	0
0000826074-19-000006	1	12-DEC-2018	10	24
0001214659-19-001046	1	23-DEC-2018	540	21
0001424537-19-000001	1	17-DEC-2018	0	0
0000838927-19-000004	1	07-FEB-2019	2	0
0000838927-19-000005	1	30-MAR-2016	20	0
0000838927-19-000003	1	31-MAR-2016	20	0
0000838927-19-000002	1	17-AUG-2015	20	0
0000838927-19-000002	2	30-DEC-2015	20	0
0000949738-19-000003	13	03-DEC-2018	2	2
0000949738-19-000003	14	12-DEC-2018	8	6
0000949738-19-000003	11	10-OCT-2018	6	3
0000949738-19-000003	10	27-AUG-2018	1	1
0000949738-19-000003	9	13-AUG-2018	2	0
0000949738-19-000003	8	08-AUG-2018	1	1
0000949738-19-000003	7	18-JUL-2018	3	0
0000949738-19-000003	6	22-MAY-2018	1	1
0000949738-19-000003	5	27-FEB-2018	1	0
0000949738-19-000003	4	13-FEB-2018	1	0
0000949738-19-000003	3	07-FEB-2018	3	0
0000949738-19-000003	2	25-JAN-2018	2	2
0000949738-19-000003	1	10-JAN-2018	4	4
0000949738-19-000003	12	29-NOV-2018	1	1
0001548847-19-000004	1	31-DEC-2018	0	0
0001401565-19-000002	1	14-FEB-2018	1	0
0001409842-19-000001	1		0	0
0001004756-19-000002	1	31-DEC-2018	0	0
0001667731-19-000003	1	31-DEC-2018	0	0
0001557183-19-000001	2	02-NOV-2018	5478	3427
0001557183-19-000001	1	26-JAN-2018	4859	2745
0000734924-19-000001	1	14-MAR-2018	1	0
0000734924-19-000001	2	19-JUL-2018	1	0
0001517107-19-000001	1	14-JAN-2019	0	0
0001398344-19-000635	2	21-JUN-2018	3	3
0001398344-19-000635	1	27-APR-2018	6	6
0001398344-19-000635	3	31-DEC-2018	1	1
0001208431-19-000001	1	31-DEC-2018	0	0
0001146028-19-000001	1		0	0
0001410578-19-000002	1	31-DEC-2018	0	0
