ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000067590-12-000612	33	11-APR-2011	18	17
0000067590-12-000612	98	23-DEC-2011	58	58
0000067590-12-000612	99	27-DEC-2011	108	108
0000067590-12-000612	100	28-DEC-2011	172	172
0000067590-12-000612	101	29-DEC-2011	89	89
0000067590-12-000612	102	30-DEC-2011	111	111
0000067590-12-000612	34	12-APR-2011	18	14
0000067590-12-000612	35	13-APR-2011	1	1
0000067590-12-000612	36	15-APR-2011	11	9
0000067590-12-000612	37	18-APR-2011	12	12
0000067590-12-000612	38	19-APR-2011	32	32
0000067590-12-000612	39	20-APR-2011	37	32
0000067590-12-000612	40	21-APR-2011	3	3
0000067590-12-000612	41	09-MAY-2011	1	1
0000067590-12-000612	42	12-MAY-2011	4	4
0000067590-12-000612	43	07-JUN-2011	5	5
0000067590-12-000612	44	09-JUN-2011	22	22
0000067590-12-000612	45	10-JUN-2011	5	5
0000067590-12-000612	46	13-JUN-2011	27	26
0000067590-12-000612	47	15-JUN-2011	7	7
0000067590-12-000612	48	16-JUN-2011	5	5
0000067590-12-000612	49	17-JUN-2011	14	13
0000067590-12-000612	50	20-JUN-2011	15	13
0000067590-12-000612	51	21-JUN-2011	18	18
0000067590-12-000612	52	22-JUN-2011	24	22
0000067590-12-000612	53	23-JUN-2011	8	8
0000067590-12-000612	54	24-JUN-2011	23	23
0000067590-12-000612	55	12-JUL-2011	1	1
0000067590-12-000612	56	13-JUL-2011	5	4
0000067590-12-000612	57	15-JUL-2011	16	16
0000067590-12-000612	58	18-JUL-2011	9	9
0000067590-12-000612	59	19-JUL-2011	1	1
0000067590-12-000612	60	22-JUL-2011	10	9
0000067590-12-000612	61	25-JUL-2011	6	6
0000067590-12-000612	62	28-JUL-2011	6	6
0000067590-12-000612	63	29-JUL-2011	3	3
0000067590-12-000612	64	01-AUG-2011	16	12
0000067590-12-000612	65	02-AUG-2011	2	2
0000067590-12-000612	66	03-AUG-2011	4	4
0000067590-12-000612	67	04-AUG-2011	12	10
0000067590-12-000612	68	05-AUG-2011	1	1
0000067590-12-000612	69	08-AUG-2011	69	58
0000067590-12-000612	70	09-AUG-2011	41	38
0000067590-12-000612	71	10-AUG-2011	1	1
0000067590-12-000612	72	11-AUG-2011	6	4
0000067590-12-000612	73	15-AUG-2011	9	9
0000067590-12-000612	74	25-AUG-2011	29	29
0000067590-12-000612	75	26-AUG-2011	178	175
0000067590-12-000612	76	15-SEP-2011	195	191
0000067590-12-000612	77	16-SEP-2011	130	129
0000067590-12-000612	78	19-SEP-2011	212	211
0000067590-12-000612	79	20-SEP-2011	192	190
0000067590-12-000612	80	21-SEP-2011	1	1
0000067590-12-000612	81	22-SEP-2011	1	1
0000067590-12-000612	82	04-OCT-2011	5	4
0000067590-12-000612	83	12-OCT-2011	1	1
0000067590-12-000612	84	18-OCT-2011	2	2
0000067590-12-000612	85	21-OCT-2011	1	1
0000067590-12-000612	86	24-OCT-2011	1	0
0000067590-12-000612	87	26-OCT-2011	2	2
0000067590-12-000612	88	04-NOV-2011	1	1
0000067590-12-000612	89	07-NOV-2011	1	1
0000067590-12-000612	90	14-NOV-2011	1	1
0000067590-12-000612	91	16-NOV-2011	4	4
0000067590-12-000612	92	17-NOV-2011	31	31
0000938152-12-000005	2	22-JUL-2011	32	0
0000938152-12-000005	1	22-JAN-2011	53	21
0000938152-12-000005	3	01-AUG-2011	4	0
0001492746-12-000011	1		0	0
0000019617-12-000300	2	27-MAY-2011	1577	1083
0000019617-12-000300	1	28-FEB-2011	2635	1869
0000019617-12-000300	3	13-SEP-2011	1993	1536
