ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000027048-12-000007	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-12-000007	asServiceCompany	7	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000027048-12-000007	asServiceCompany	8	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-12-000007	asServiceCompany	9	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-12-000007	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-12-000007	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-12-000007	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-12-000007	serviceCompany	4	DST Worldwide Services India Private Limited	084-06342	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000019617-12-000300	asServiceCompanyTransferAgent	1	JP Morgan Investor Services, Co	085-11374	    
0000019617-12-000300	asServiceCompanyTransferAgent	2	Nationwide Fund Services	084-00825	    
0000019617-12-000300	serviceCompanyTransferAgent	1	Wells Fargo Bank, NA	085-10133	    
0000019617-12-000300	serviceCompanyTransferAgent	2	Bank of New York	085-11396	    
0000019617-12-000300	serviceCompanyTransferAgent	3	U.S. Bancorp	085-11357	    
0001486544-12-000006	asServiceCompany	1	Gemini Fund Services, LLC	084-06083	4020 SOUTH 147TH STREET Suite 2 Omaha  68137
