ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001999371-24-006534	asServiceCompany	2	Ultimus Fund Solutions LLC/TA	084-05829	225 Pictoria Drive Suite 450 Cincinnati OH 45246
0001140361-24-027311	asServiceCompany	2	AFLAC INC /GA/ /TA	084-00501	1932 Wynnton Road  Columbus GA 31999
0001140361-24-027311	asServiceCompany	1	Nottingham Shareholder Services LLC	084-05687	116 South Franklin Street  Rocky Mount NC 27804
0000735286-24-000010	serviceCompany	1	Bank of New York Mellon /TA	085-05006	101 BARCLAY ST  NEW YORK NY 10286
0000735286-24-000010	serviceCompany	3	State Street Bank & Trust Co /TA	085-05003	1776 HERITAGE DRIVE JOHN ADAMS BUILDING NORTH QUINCY MA 02171
0000735286-24-000010	serviceCompany	2	JP Morgan Chase Bank NA	085-11399	4 NEW YORK PLAZA  NEW YORK TX 10004
0000842657-24-000014	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001140361-24-026985	asServiceCompanyTransferAgent	2	AFLAC INC /GA/ /TA	084-00501	    
0001140361-24-026985	asServiceCompanyTransferAgent	1	Nottingham Shareholder Services LLC	084-05687	    
0001424912-24-000008	asServiceCompanyTransferAgent	1	MUFG INVESTOR SERVICE (US) , LLC	084-05475	    
0001018490-24-000012	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0001018490-24-000012	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0001559963-24-000002	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	118 Flanders Road  Westborough MA 01581
0001559963-24-000002	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286-0001
0000027048-24-000002	asServiceCompany	13	Hartford Administrative Services Company	084-00353	690 Lee Road  Wayne PA 19087
0000027048-24-000002	asServiceCompany	5	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000027048-24-000002	asServiceCompany	6	Goldman, Sachs & Co. LLC	084-01100	71 South Wacker Drive Suite 400 Chicago IL 60606
0000027048-24-000002	asServiceCompany	15	Prudential Mutual Fund Services, LLC.	084-05681	655 Broad Street Prudential Tower, 17th Floor Newark NJ 07102
0000027048-24-000002	asServiceCompany	4	Transamerica Fund Services, Inc.	084-06130	1801 California St Suite 5200 Denver CO 80202
0000027048-24-000002	asServiceCompany	10	Principal Shareholder Services, Inc.	084-05657	620 Coolidge Dr Ste 300 Folsom CA 95630-3183
0000027048-24-000002	asServiceCompany	8	NYLIM Service Company LLC	084-05844	30 Hudson Street  Jersey City NJ 07302
0000027048-24-000002	asServiceCompany	14	Russell Investments Fund Services, LLC	084-06276	1301 Second Avenue 18th Floor Seattle WA 98101
0000027048-24-000002	asServiceCompany	9	Columbia Management Investment Services Corp.	084-05685	290 Congress Street  Boston MA 02110
0000027048-24-000002	serviceCompany	1	SS&C Fintech Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000027048-24-000002	asServiceCompany	11	MFS Service Center, Inc.	084-01316	111 Huntington Ave  Boston MA 02199
0000027048-24-000002	asServiceCompany	7	Fidelity Investments Institutional Operations Co., LLC	084-01839	245 Summer St  Boston MA 02210
0000027048-24-000002	asServiceCompany	16	T. Rowe Price Retirement Plan Services, Inc.	084-01917	4515 Painters Mills Road  Owings Mills MD 21117
0000027048-24-000002	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton WI 54919
0000027048-24-000002	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000027048-24-000002	asServiceCompany	12	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston MA 02116
0000027048-24-000002	asServiceCompany	3	DWS Service Co.	084-01713	222 South Riverside Plaza  Chicago IL 60606
0001458682-24-000002	asServiceCompany	2	First Guaranty Bank	085-00139	400 E Thomas St  Hammond LA 70401
0001458682-24-000002	asServiceCompany	1	The Ohio Valley Bank Company	085-00512	420 3rd Ave, PO Box 240  Gallipolis OH 45631
0001458682-24-000002	asServiceCompany	3	Phoenix Transfer Inc.	084-05465	2401 Kerner Blvd  San Rafael CA 94901
0001419454-24-000004	asServiceCompany	1	Fidelity Investments Institutional Operations Company LLC	084-01839	245 Summer Street  Boston MA 02210
0000872657-24-000007	serviceCompany	1	Ascensus College Savings Recordkeeping Services LLC	084-06488	95 Wells Ave Suite 160 Newton MA 02459
0000872657-24-000006	serviceCompany	1	SS&C GIDS, Inc	084-00448	1055 Broadway, 7th FL  Kansas City MO 64105
0000794265-24-000004	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000794265-24-000003	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway 7th Fl Kansas City MO 64105
0000896852-24-000007	serviceCompany	3	SS&C GIDS, Inc.	084-00448	1055 Broadway Street  KANSAS CITY MO 64105
0000896852-24-000007	serviceCompany	1	Invesco (India) Private Ltd.	084-06707	Divyasree Orion, B6 15th Floor Raidurgam, Serilingampalli Hyderabad K7 500032
0000896852-24-000007	serviceCompany	2	INVESCO CANADA LTD/INVESCO CANADA LTEE DBA INVESCO ENTERPRISE SERVICES	084-06210	119 EUSTON ST  CHARLOTTETOWN A7 C1A 1W3
0001104659-24-043765	serviceCompany	1	ClearTrust, LLC	084-06351	16540 POINTE VILLAGE DRIVE, SUITE 210  LUTZ FL 33558
0000734700-24-000003	serviceCompany	2	SS&C GIDS, Inc	084-00448	1055 Broadway St  Kansas Ctiy MO 64105
0000734700-24-000003	serviceCompany	1	DST Asset Manager Solutions, Inc./TA	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0001683168-24-002113	serviceCompanyTransferAgent	1	West Coast Stock Transfer, Inc.	084-06347	    
0001285911-24-000002	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	118 Flanders Road  Westborough MA 01581
0001419454-24-000003	asServiceCompany	1	Fidelity Investments Institutional Operations Company LLC	084-01839	245 Summer Street  Boston MA 02210
0001718015-24-000003	serviceCompanyTransferAgent	2	Odyssey Transfer & Trust Company	084-06899	    
0001718015-24-000003	asServiceCompanyTransferAgent	2	Odyssey Transfer & Trust Company	084-06899	    
0001718015-24-000003	serviceCompanyTransferAgent	1	Odyssey Transfer US Inc	084-06874	    
0001718015-24-000003	asServiceCompanyTransferAgent	1	Odyssey Transfer US Inc.	084-06874	    
0001998958-24-000002	asServiceCompanyTransferAgent	1	Odyssey Transfer US Inc.	084-06874	    
0001998958-24-000002	asServiceCompanyTransferAgent	2	Odyssey Trust Co	084-06568	    
0001998958-24-000002	serviceCompanyTransferAgent	1	Odyssey Trust Co	084-06568	    
