ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000027048-11-000005	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-11-000005	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-11-000005	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-11-000005	asServiceCompany	7	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000027048-11-000005	asServiceCompany	8	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-11-000005	asServiceCompany	9	Invesco Investment Services, Inc.	084-05432	11 Greenway Plaza Ste 100 Houston  77046
0000027048-11-000005	asServiceCompany	10	Invesco Trimark Ltd./Invesco Trimark Ltee, DBA Invesco Enterprise Services/Services Enterprise Invesco and Invesco	084-06210	119 Euston Street  Charlottetown  C1A 1W3
0000027048-11-000005	asServiceCompany	11	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-11-000005	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-11-000005	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-11-000005	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000896852-11-000020	asServiceCompany	1	Invesco Investment Services, Inc	084-05432	11 Greenway Plaza Ste 2500  Houston  77046
0000810704-11-000018	asServiceCompany	1	BNY Mellon Investments Servicing (US) Inc. fka PNC Global Investment Services, Inc.	084-01761	400 Bellevue Parkway  Wilmington  19809
0000810704-11-000018	asServiceCompany	2	Van Kampen Investor Service	084-01621	Harborside Financial Center Plaza Two  Jersey City  07311-3977
0000810704-11-000018	asServiceCompany	3	Aim Fund Services, Inc.	084-05432	11 Greenway Plaza Suite 100 Houston  77046
0000810704-11-000018	asServiceCompany	4	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston  02109
0000088525-11-000402	asServiceCompany	1	Gemini Fund Services	084-06083	4020 S 147th Street  Omaha  68137
0000088525-11-000402	serviceCompany	1	Security Investors, LLC	084-05665	One Security Benefit Place  Topeka  66636-0001
0000088525-11-000402	serviceCompany	2	se2, Inc.	084-06285	5801 SW 6th Ave.  Topeka  66636-0001
