ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001204459-12-000651	29	20-JUN-2011	23	11
0001204459-12-000651	30	23-JUN-2011	50	5
0001204459-12-000651	31	05-JUL-2011	22	8
0001204459-12-000651	32	11-JUL-2011	2	0
0001204459-12-000651	33	12-JUL-2011	67	17
0001204459-12-000651	34	14-JUL-2011	3	1
0001204459-12-000651	35	18-JUL-2011	2	2
0001204459-12-000651	36	21-JUL-2011	871	426
0001204459-12-000651	37	25-JUL-2011	2	0
0001204459-12-000651	38	26-JUL-2011	2	2
0001004224-12-000001	1	19-AUG-2011	14944	4526
0001398344-12-001163	2	30-SEP-2011	13	6
0001398344-12-001163	1	17-MAR-2011	14	3
0000734846-12-000001	4	30-DEC-2011	127	53
0000734846-12-000001	1	31-MAR-2011	104	48
0000734846-12-000001	2	30-JUN-2011	163	62
0000734846-12-000001	3	30-SEP-2011	143	62
0001054377-12-000005	1	31-DEC-2011	0	0
0000838141-12-000002	2	01-MAR-2011	4	1
0000838141-12-000002	4	08-NOV-2011	20	0
0000838141-12-000002	1	06-JAN-2011	3	1
0000838141-12-000002	3	29-AUG-2011	12	6
0001144204-12-017954	1	13-FEB-2011	107259	69427
0001144204-12-017954	2	05-DEC-2011	103662	55444
0000784554-12-000019	1	03-AUG-2011	6	5
0000784554-12-000018	1	03-AUG-2011	6	5
0000878605-12-000008	1	02-JUN-2011	3	0
0000027048-12-000003	14	11-APR-2011	95	21
0000027048-12-000003	15	25-APR-2011	456	116
0000027048-12-000003	16	10-MAY-2011	327	76
0000027048-12-000003	17	23-MAY-2011	990	263
0000027048-12-000003	18	10-JUN-2011	587	161
0000027048-12-000003	19	22-JUN-2011	913	263
0000027048-12-000003	20	11-JUL-2011	177	31
0000027048-12-000003	21	22-JUL-2011	250	83
0000027048-12-000003	22	10-AUG-2011	619	137
0000027048-12-000003	23	22-AUG-2011	1391	380
0000027048-12-000003	13	22-MAR-2011	1379	429
0000027048-12-000003	12	10-MAR-2011	337	63
0000027048-12-000003	10	24-FEB-2011	1	0
0000027048-12-000003	11	01-MAR-2011	3	2
0000027048-12-000003	31	22-DEC-2011	1532	299
0000027048-12-000003	30	12-DEC-2011	485	80
0000027048-12-000003	29	22-NOV-2011	468	72
0000027048-12-000003	28	10-NOV-2011	301	96
0000027048-12-000003	27	24-OCT-2011	292	83
0000027048-12-000003	26	10-OCT-2011	33	6
0000027048-12-000003	25	22-SEP-2011	1216	330
0000027048-12-000003	24	12-SEP-2011	268	66
0000027048-12-000003	9	23-FEB-2011	1	0
0000027048-12-000003	8	22-FEB-2011	739	180
0000027048-12-000003	7	14-FEB-2011	1	0
0000027048-12-000003	1	10-JAN-2011	96	25
0000027048-12-000003	2	11-JAN-2011	3	0
0000027048-12-000003	3	12-JAN-2011	3	0
0000027048-12-000003	4	24-JAN-2011	505	100
0000027048-12-000003	5	10-FEB-2011	747	189
0000027048-12-000003	6	11-FEB-2011	1	0
0000752336-12-000005	2	14-FEB-2011	24	22
0000752336-12-000005	1	11-JAN-2011	7	5
0000752336-12-000005	12	12-DEC-2011	19	19
0000752336-12-000005	11	11-NOV-2011	15	15
0000752336-12-000005	10	10-OCT-2011	19	18
0000752336-12-000005	3	11-MAR-2011	23	18
0000752336-12-000005	8	11-AUG-2010	13	11
0000752336-12-000005	7	11-JUL-2011	14	12
0000752336-12-000005	6	10-JUN-2011	20	18
0000752336-12-000005	5	11-MAY-2011	16	11
0000752336-12-000005	4	11-APR-2011	11	8
0000752336-12-000005	9	12-SEP-2011	13	13
0000854890-12-000003	1		0	0
0000019617-12-000174	1	28-FEB-2011	2635	1869
0000019617-12-000174	2	27-MAY-2011	1577	1083
0000019617-12-000174	3	13-SEP-2011	1993	1536
0000737074-12-000002	1	31-DEC-2011	1704	823
0000899635-12-000002	1	06-JUN-2011	4	1
0000049824-12-000006	2	01-DEC-2011	787	0
0000049824-12-000006	1	01-JUN-2011	343	104
0000868275-12-000003	1	11-JAN-2011	1	0
0000868275-12-000003	2	24-MAR-2011	1	1
0000868275-12-000003	3	28-MAR-2011	1	1
0000868275-12-000003	4	04-APR-2011	1	0
0000868275-12-000003	5	07-APR-2011	1	0
0000868275-12-000003	6	07-JUN-2011	1	0
0000868275-12-000003	14	23-SEP-2011	1	0
0000868275-12-000003	8	13-JUL-2011	2	1
0000868275-12-000003	9	19-JUL-2011	1	1
0000868275-12-000003	10	25-JUL-2011	1	1
0000868275-12-000003	11	22-AUG-2011	1	1
0000868275-12-000003	12	06-SEP-2011	1	1
0000868275-12-000003	13	21-SEP-2011	1	0
0000868275-12-000003	7	22-JUN-2011	1	1
0001018490-12-000002	3	01-AUG-2011	14	5
0001018490-12-000002	2	14-FEB-2011	18	8
0001018490-12-000002	1	28-JAN-2011	18	7
0000838041-12-000001	1	26-APR-2011	13	0
0000842581-12-000001	1	31-DEC-2011	0	0
0001114874-12-000001	1	31-MAR-2011	0	0
0001114874-12-000001	2	01-NOV-2011	0	0
0001096906-12-000671	1	22-APR-2011	310	229
0001096906-12-000671	2	30-NOV-2011	81	4
0001096906-12-000670	1	22-APR-2011	582	105
0001096906-12-000670	2	30-NOV-2011	524	90
0000944496-12-000005	3	25-JUL-2011	65566	27561
0000944496-12-000005	2	05-JUL-2011	130348	68065
0000944496-12-000005	1	26-JAN-2011	34028	17839
0000944496-12-000005	4	29-DEC-2011	4056	2081
0001144204-12-017661	1	01-JAN-2011	0	0
0001104659-12-021933	1	19-MAY-2011	121	79
0000352083-12-000001	1	31-DEC-2011	0	0
0001104659-12-021912	2	13-JUL-2011	1	1
0001104659-12-021912	1	27-JUN-2011	3	2
0000854922-12-000001	14	14-JUL-2011	687	224
0000854922-12-000001	13	26-OCT-2011	691	35
0000854922-12-000001	12	06-SEP-2011	456	130
0000854922-12-000001	9	27-JUN-2011	228	72
0000854922-12-000001	10	07-JUL-2011	116	55
0000854922-12-000001	11	25-JUL-2011	3492	1526
0000854922-12-000001	8	22-JUN-2011	344	164
0000854922-12-000001	7	21-JUN-2011	3529	629
0000854922-12-000001	6	20-JUN-2011	30	3
0000854922-12-000001	5	21-APR-2011	4	1
0000854922-12-000001	4	25-MAR-2011	176	77
0000854922-12-000001	3	25-JAN-2011	224	78
0000854922-12-000001	2	11-JAN-2011	2	0
0000854922-12-000001	1	07-JAN-2011	2427	803
0001290497-12-000002	9		0	0
0001290497-12-000002	8		0	0
0001290497-12-000002	1	24-FEB-2011	1	0
0001290497-12-000002	2	24-FEB-2011	1	0
0001290497-12-000002	7		0	0
0001290497-12-000002	4	09-SEP-2011	1	0
0001290497-12-000002	5	22-SEP-2011	1	0
0001290497-12-000002	6	08-NOV-2011	1	0
0001290497-12-000002	3	11-MAR-2011	1	0
0000795162-12-000001	1	31-DEC-2011	62	31
0001049169-12-000002	3	28-NOV-2011	1930	63
0001049169-12-000002	2	09-JUN-2011	1907	124
0001049169-12-000002	1	18-MAR-2011	1783	66
0001077223-12-000004	1		463	158
0001090027-12-000002	1	31-DEC-2011	0	0
0000784554-12-000017	1	03-AUG-2011	6	5
0000950123-12-005340	2	31-DEC-2011	12	3
0000950123-12-005340	1	22-OCT-2011	13	5
0000883757-12-000003	1	17-NOV-2011	3430	349
0001104659-12-021740	1		0	0
0000067590-12-000160	12	18-FEB-2011	4	4
0000067590-12-000160	13	23-FEB-2011	14	13
0000067590-12-000160	14	01-MAR-2011	5	5
0000067590-12-000160	15	03-MAR-2011	4	3
0000067590-12-000160	16	08-MAR-2011	40	39
0000067590-12-000160	18	15-MAR-2011	23	22
0000067590-12-000160	1	03-JAN-2011	2	2
0000067590-12-000160	2	04-JAN-2011	8	6
0000067590-12-000160	3	06-JAN-2011	3	3
0000067590-12-000160	4	12-JAN-2011	11	11
0000067590-12-000160	5	13-JAN-2011	15	15
0000067590-12-000160	6	14-JAN-2011	21	21
0000067590-12-000160	7	21-JAN-2011	26	26
0000067590-12-000160	8	24-JAN-2011	54	43
0000067590-12-000160	9	01-FEB-2011	3	3
0000067590-12-000160	10	04-FEB-2011	1	1
0000067590-12-000160	11	08-FEB-2011	4	4
0000067590-12-000160	88	04-NOV-2011	1	1
0000067590-12-000160	89	07-NOV-2011	1	1
0000067590-12-000160	90	14-NOV-2011	1	1
0000067590-12-000160	91	16-NOV-2011	4	4
0000067590-12-000160	92	17-NOV-2011	31	31
0000067590-12-000160	93	21-NOV-2011	7	7
0000067590-12-000160	94	25-NOV-2011	1	1
0000067590-12-000160	95	15-DEC-2011	1	1
0000067590-12-000160	96	16-DEC-2011	1	1
0000067590-12-000160	97	21-DEC-2011	25	24
0000067590-12-000160	98	23-DEC-2011	58	58
0000067590-12-000160	99	27-DEC-2011	108	108
0000067590-12-000160	100	28-DEC-2011	172	172
0000067590-12-000160	101	29-DEC-2011	89	89
0000067590-12-000160	102	30-DEC-2011	111	111
0000067590-12-000160	24	23-MAR-2011	60	60
0000067590-12-000160	25	24-MAR-2011	85	85
0000067590-12-000160	26	25-MAR-2011	204	197
0000067590-12-000160	27	28-MAR-2011	2	2
0000067590-12-000160	28	29-MAR-2011	1	1
0000067590-12-000160	29	31-MAR-2011	252	252
0000067590-12-000160	30	04-APR-2011	1	1
0000067590-12-000160	31	06-APR-2011	1	1
0000067590-12-000160	32	08-APR-2011	28	23
0000067590-12-000160	33	11-APR-2011	18	17
0000067590-12-000160	34	12-APR-2011	18	14
0000067590-12-000160	35	13-APR-2011	1	1
0000067590-12-000160	36	15-APR-2011	11	9
0000067590-12-000160	37	18-APR-2011	12	12
0000067590-12-000160	38	19-APR-2011	32	32
0000067590-12-000160	39	20-APR-2011	37	32
0000067590-12-000160	40	21-APR-2011	3	3
0000067590-12-000160	41	09-MAY-2011	1	1
0000067590-12-000160	42	12-MAY-2011	4	4
0000067590-12-000160	43	07-JUN-2011	5	5
0000067590-12-000160	44	09-JUN-2011	22	22
0000067590-12-000160	45	10-JUN-2011	5	5
0000067590-12-000160	46	13-JUN-2011	27	26
0000067590-12-000160	47	15-JUN-2011	7	7
0000067590-12-000160	48	16-JUN-2011	5	5
0000067590-12-000160	49	17-JUN-2011	14	13
0000067590-12-000160	50	20-JUN-2011	15	13
0000067590-12-000160	51	21-JUN-2011	18	18
0000067590-12-000160	52	22-JUN-2011	24	22
0000067590-12-000160	53	23-JUN-2011	8	8
0000067590-12-000160	54	24-JUN-2011	23	23
0000067590-12-000160	55	12-JUL-2011	1	1
0000067590-12-000160	56	13-JUL-2011	5	4
0000067590-12-000160	57	15-JUL-2011	16	16
0000067590-12-000160	58	18-JUL-2011	9	9
0000067590-12-000160	59	19-JUL-2011	1	1
0000067590-12-000160	60	22-JUL-2011	10	9
0000067590-12-000160	61	25-JUL-2011	6	6
0000067590-12-000160	62	28-JUL-2011	6	6
0000067590-12-000160	63	29-JUL-2011	3	3
0000067590-12-000160	64	01-AUG-2011	16	12
0000067590-12-000160	65	02-AUG-2011	2	2
0000067590-12-000160	66	03-AUG-2011	4	4
0000067590-12-000160	67	04-AUG-2011	12	10
0000067590-12-000160	68	05-AUG-2011	1	1
0000067590-12-000160	69	08-AUG-2011	69	58
0000067590-12-000160	70	09-AUG-2011	41	38
0000067590-12-000160	71	10-AUG-2011	1	1
0000067590-12-000160	72	11-AUG-2011	6	4
0000067590-12-000160	73	15-AUG-2011	9	9
0000067590-12-000160	74	25-AUG-2011	29	29
0000067590-12-000160	75	26-AUG-2011	178	175
0000067590-12-000160	76	15-SEP-2011	195	191
0000067590-12-000160	77	16-SEP-2011	130	129
0000067590-12-000160	78	19-SEP-2011	212	211
0000067590-12-000160	79	20-SEP-2011	192	190
0000067590-12-000160	80	21-SEP-2011	1	1
0000067590-12-000160	81	22-SEP-2011	1	1
0000067590-12-000160	82	04-OCT-2011	5	4
0000067590-12-000160	83	12-OCT-2011	1	1
0000067590-12-000160	84	18-OCT-2011	2	2
0000067590-12-000160	85	21-OCT-2011	1	1
0000067590-12-000160	86	24-OCT-2011	1	0
0000067590-12-000160	87	26-OCT-2011	2	2
0000067590-12-000160	17	10-MAR-2011	1	1
0000067590-12-000160	19	16-MAR-2011	74	72
0000067590-12-000160	20	17-MAR-2011	3	3
0000067590-12-000160	21	18-MAR-2011	1	1
0000067590-12-000160	22	21-MAR-2011	72	71
0000067590-12-000160	23	22-MAR-2011	116	115
0001451316-12-000002	1	31-DEC-2011	747	721
0000950123-12-005331	10	01-OCT-2011	23	13
0000950123-12-005331	9	01-SEP-2011	2	1
0000950123-12-005331	8	01-AUG-2011	32	23
0000950123-12-005331	7	01-JUL-2011	56	29
0000950123-12-005331	6	01-JUN-2011	24	13
0000950123-12-005331	12	01-DEC-2011	19	13
0000950123-12-005331	4	01-APR-2011	28	13
0000950123-12-005331	3	01-MAR-2011	5	3
0000950123-12-005331	2	01-FEB-2011	38	21
0000950123-12-005331	1	01-JAN-2011	44	26
0000950123-12-005331	11	01-NOV-2011	72	47
0000950123-12-005331	5	01-MAY-2011	68	43
0001111830-12-000202	1	04-MAY-2011	11	3
0001111830-12-000202	2	31-DEC-2011	23	17
0000735241-12-000002	1	05-APR-2011	1	0
0001073944-12-000002	3	07-SEP-2011	139	96
0001073944-12-000002	1	07-MAR-2011	178	108
0001073944-12-000002	2	11-MAY-2011	138	93
0000853452-12-000002	1	21-JUL-2011	0	0
0001146032-12-000002	11	13-OCT-2011	1	1
0001146032-12-000002	10	07-SEP-2011	2	1
0001146032-12-000002	9	10-AUG-2011	5	4
0001146032-12-000002	8	07-JUL-2011	5	3
0001146032-12-000002	7	10-JUN-2011	4	0
0001146032-12-000002	6	05-MAY-2011	3	0
0001146032-12-000002	5	08-APR-2011	8	1
0001146032-12-000002	4	11-MAR-2011	1	1
0001146032-12-000002	3	17-FEB-2011	3	1
0001146032-12-000002	2	16-FEB-2011	78	30
0001146032-12-000002	1	19-JAN-2011	17	7
0001146032-12-000002	13	05-DEC-2011	2	1
0001146032-12-000002	12	10-NOV-2011	2	2
0001398344-12-001153	1		0	0
0001179706-12-000017	1	31-DEC-2011	0	0
0000915794-12-000002	4	15-APR-2011	46	0
0000915794-12-000002	5	16-MAY-2011	234	0
0000915794-12-000002	6	15-JUN-2011	17	0
0000915794-12-000002	7	15-JUL-2011	64	0
0000915794-12-000002	8	15-AUG-2011	28	0
0000915794-12-000002	2	15-FEB-2011	72	16
0000915794-12-000002	10	15-NOV-2011	61	0
0000915794-12-000002	11	15-DEC-2011	5	0
0000915794-12-000002	12	22-FEB-2011	499	242
0000915794-12-000002	1	18-JAN-2011	22	9
0000915794-12-000002	3	15-MAR-2011	77	13
0000915794-12-000002	9	15-SEP-2011	11	0
0000005076-12-000001	3	11-JUL-2011	8844	5949
0000005076-12-000001	2	07-APR-2011	9239	6273
0000005076-12-000001	1	03-JAN-2011	10253	3800
0000005076-12-000001	4	05-OCT-2011	8796	6094
0000839147-12-000001	1		0	0
0000024179-12-000004	1	23-JUN-2011	2278	1837
0000024179-12-000004	2	20-DEC-2011	2036	1622
0001139576-12-000001	4	30-SEP-2011	8	8
0001139576-12-000001	3	30-JUN-2011	12	12
0001139576-12-000001	2	31-MAR-2011	10	10
0001139576-12-000001	1	31-JAN-2011	10	10
0001139576-12-000001	5	28-DEC-2011	10	10
0000810704-12-000004	1		0	0
0001104659-12-021347	2	28-JUL-2011	1	0
0001104659-12-021347	5	09-NOV-2011	1	1
0001104659-12-021347	4	08-NOV-2011	2	2
0001104659-12-021347	1	11-MAY-2011	1	0
0001104659-12-021347	6	29-DEC-2011	2	0
0001104659-12-021347	3	01-SEP-2011	1	0
0001204459-12-000611	2	28-DEC-2011	2560	651
0001204459-12-000611	1	08-JUN-2011	1314	487
0001511164-12-000053	1	07-JUN-2011	175	39
0000734611-12-000002	42	21-JUL-2011	7	7
0000734611-12-000002	43	22-JUL-2011	4	4
0000734611-12-000002	44	23-JUL-2011	1	0
0000734611-12-000002	45	25-JUL-2011	1	0
0000734611-12-000002	46	08-AUG-2011	3	0
0000734611-12-000002	47	26-SEP-2011	1	0
0000734611-12-000002	11	10-FEB-2011	3	2
0000734611-12-000002	12	11-FEB-2011	1	0
0000734611-12-000002	13	12-FEB-2011	1	1
0000734611-12-000002	14	14-FEB-2011	2	2
0000734611-12-000002	15	15-FEB-2011	1	1
0000734611-12-000002	16	16-FEB-2011	2	0
0000734611-12-000002	17	22-FEB-2011	1	0
0000734611-12-000002	18	28-FEB-2011	3	0
0000734611-12-000002	19	04-MAR-2011	1	1
0000734611-12-000002	20	07-MAR-2011	1	0
0000734611-12-000002	21	24-MAR-2011	1	0
0000734611-12-000002	22	07-APR-2011	1	1
0000734611-12-000002	1	18-JAN-2011	1	1
0000734611-12-000002	2	24-JAN-2011	1	0
0000734611-12-000002	3	31-JAN-2011	2	1
0000734611-12-000002	4	02-FEB-2011	1	1
0000734611-12-000002	5	03-FEB-2011	4	3
0000734611-12-000002	6	04-FEB-2011	3	2
0000734611-12-000002	7	05-FEB-2011	4	2
0000734611-12-000002	8	07-FEB-2011	5	3
0000734611-12-000002	9	08-FEB-2011	2	2
0000734611-12-000002	10	09-FEB-2011	2	2
0000734611-12-000002	23	21-APR-2011	1	1
0000734611-12-000002	24	25-APR-2011	1	1
0000734611-12-000002	25	02-MAY-2011	3	1
0000734611-12-000002	26	03-MAY-2011	2	0
0000734611-12-000002	27	04-MAY-2011	2	0
0000734611-12-000002	28	05-MAY-2011	1	1
0000734611-12-000002	29	06-MAY-2011	2	2
0000734611-12-000002	30	07-MAY-2011	3	0
0000734611-12-000002	31	09-MAY-2011	1	0
0000734611-12-000002	32	10-MAY-2011	2	0
0000734611-12-000002	33	12-MAY-2011	1	1
0000734611-12-000002	34	13-MAY-2011	2	0
0000734611-12-000002	35	01-JUN-2011	1	0
0000734611-12-000002	36	09-JUN-2011	1	0
0000734611-12-000002	37	25-JUN-2011	1	0
0000734611-12-000002	38	30-JUN-2011	1	0
0000734611-12-000002	39	08-JUL-2011	1	1
0000734611-12-000002	40	11-JUL-2011	1	1
0000734611-12-000002	41	14-JUL-2011	1	1
0001145893-12-000008	5	31-MAY-2011	720	509
0001145893-12-000008	11	30-NOV-2011	298	187
0001145893-12-000008	10	31-OCT-2011	185	116
0001145893-12-000008	1	31-JAN-2011	1047	715
0001145893-12-000008	2	28-FEB-2011	223	151
0001145893-12-000008	3	31-MAR-2011	224	160
