ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001099910-22-000079	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001099910-22-000079	dividendReinvDirectPurchasePlan							0	
0001099910-22-000079	directRegistrationSystem							0	
0001099910-22-000079	dividendAndInterest							0	0.0
0001099910-22-000079	priorAgent							0	0.0
0001099910-22-000079	currentAgent							0	0.0
0001099910-22-000079	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-22-000001	priorAgent							0	0.0
0001323210-22-000001	dividendAndInterest							0	0.0
0001323210-22-000001	directRegistrationSystem							0	
0001323210-22-000001	dividendReinvDirectPurchasePlan							0	
0001323210-22-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-22-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-22-000001	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001323210-22-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001718015-22-000005	currentAgent							0	0.0
0001718015-22-000005	priorAgent							0	0.0
0001718015-22-000005	dividendAndInterest							40	475762897.36
0001718015-22-000005	directRegistrationSystem							1033	
0001718015-22-000005	securityHolderAccounts	97.8	0.6	0.0	1.6	0.0	0.0		
0001718015-22-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001718015-22-000005	transNotMaintMasterSecHolder	4.0	0.0	0.0	0.0	0.0	0.0		
0001718015-22-000005	transMaintainMasterSecHolder	1107.0	64.0	0.0	34.0	0.0	0.0		
0001718015-22-000005	dividendReinvDirectPurchasePlan							2	
0000025728-22-000004	currentAgent							0	0.0
0000025728-22-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000025728-22-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000025728-22-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000025728-22-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000025728-22-000004	dividendReinvDirectPurchasePlan							0	
0000025728-22-000004	directRegistrationSystem							0	
0000025728-22-000004	dividendAndInterest							92686	91040881350.24
0000025728-22-000004	priorAgent							0	0.0
0000950123-22-004018	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-22-004018	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-22-004018	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-22-004018	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-22-004018	currentAgent							0	0.0
0000950123-22-004018	directRegistrationSystem							0	
0000950123-22-004018	dividendAndInterest							0	0.0
0000950123-22-004018	priorAgent							0	0.0
0000950123-22-004018	dividendReinvDirectPurchasePlan							0	
0001352675-22-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001352675-22-000003	transMaintainMasterSecHolder								
0001352675-22-000003	transNotMaintMasterSecHolder								
0001352675-22-000003	notTransMaintMasterSecHolder								
0001352675-22-000003	currentAgent								
0001352675-22-000003	directRegistrationSystem								
0001352675-22-000003	dividendAndInterest								
0001352675-22-000003	priorAgent								
0001352675-22-000003	dividendReinvDirectPurchasePlan								
0000920888-22-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000920888-22-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000920888-22-000004	currentAgent							0	0.0
0000920888-22-000004	priorAgent							0	0.0
0000920888-22-000004	dividendAndInterest							0	0.0
0000920888-22-000004	directRegistrationSystem							0	
0000920888-22-000004	dividendReinvDirectPurchasePlan							0	
0000920888-22-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000920888-22-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000920888-22-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000920888-22-000003	priorAgent							0	0.0
0000920888-22-000003	dividendAndInterest							0	0.0
0000920888-22-000003	directRegistrationSystem							0	
0000920888-22-000003	currentAgent							0	0.0
0000920888-22-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000920888-22-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000920888-22-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000920888-22-000003	dividendReinvDirectPurchasePlan							0	
0001771881-22-000001	securityHolderAccounts	99.0	0.25	0.0	0.0	0.75	0.0		
0001771881-22-000001	transMaintainMasterSecHolder	12.0	0.0	0.0	0.0	0.0	0.0		
0001771881-22-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001771881-22-000001	notTransMaintMasterSecHolder	2.0	0.0	0.0	0.0	1.0	0.0		
0001771881-22-000001	currentAgent							0	0.0
0001771881-22-000001	directRegistrationSystem							6	
0001771881-22-000001	dividendAndInterest							7	836046507.32
0001771881-22-000001	priorAgent							0	0.0
0001771881-22-000001	dividendReinvDirectPurchasePlan							2	
0001716848-22-000005	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001716848-22-000006	currentAgent								
0001716848-22-000005	transNotMaintMasterSecHolder								
0001716848-22-000005	notTransMaintMasterSecHolder								
0001716848-22-000005	dividendReinvDirectPurchasePlan								
0001716848-22-000005	directRegistrationSystem								
0001716848-22-000005	dividendAndInterest								
0001716848-22-000005	priorAgent								
0001716848-22-000005	currentAgent								
0001716848-22-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001716848-22-000003	transMaintainMasterSecHolder								
0001716848-22-000003	transNotMaintMasterSecHolder								
0001716848-22-000003	notTransMaintMasterSecHolder								
0001716848-22-000003	dividendReinvDirectPurchasePlan								
0001716848-22-000003	directRegistrationSystem								
0001716848-22-000003	dividendAndInterest								
0001716848-22-000003	priorAgent								
0001716848-22-000003	currentAgent								
0001716848-22-000006	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001716848-22-000006	transMaintainMasterSecHolder								
0001716848-22-000006	transNotMaintMasterSecHolder								
0001716848-22-000006	notTransMaintMasterSecHolder								
0001716848-22-000006	dividendReinvDirectPurchasePlan								
0001716848-22-000006	directRegistrationSystem								
0001716848-22-000006	dividendAndInterest								
0001716848-22-000006	priorAgent								
0001716848-22-000005	transMaintainMasterSecHolder								
0001881971-22-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001881971-22-000002	transMaintainMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001881971-22-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001881971-22-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001881971-22-000002	currentAgent								
0001881971-22-000002	directRegistrationSystem							0	
0001881971-22-000002	dividendAndInterest							0	0.0
0001881971-22-000002	priorAgent								
0001881971-22-000002	dividendReinvDirectPurchasePlan							0	
0001853914-22-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001853914-22-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	2.0		
0001853914-22-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001853914-22-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001853914-22-000003	dividendReinvDirectPurchasePlan							0	
0001853914-22-000003	directRegistrationSystem							0	
0001853914-22-000003	dividendAndInterest							0	0.0
0001853914-22-000003	priorAgent							0	0.0
0001853914-22-000003	currentAgent							0	0.0
0001903596-22-000132	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001903596-22-000132	transMaintainMasterSecHolder	3025.0	0.0	0.0	0.0	0.0	0.0		
0001903596-22-000132	transNotMaintMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001903596-22-000132	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001903596-22-000132	dividendReinvDirectPurchasePlan							0	
0001903596-22-000132	directRegistrationSystem							83	
0001903596-22-000132	dividendAndInterest							13	23657503.61
0001903596-22-000132	priorAgent							0	0.0
0001903596-22-000132	currentAgent							0	0.0
0001822070-22-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001822070-22-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001822070-22-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001822070-22-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001822070-22-000001	dividendReinvDirectPurchasePlan							0	
0001822070-22-000001	directRegistrationSystem							0	
0001822070-22-000001	dividendAndInterest							0	0.0
0001822070-22-000001	priorAgent								
0000950123-22-003718	currentAgent							0	0.0
0000950123-22-003718	priorAgent							0	0.0
0000950123-22-003718	dividendAndInterest							1	65747114.64
0000950123-22-003718	directRegistrationSystem							0	
0000950123-22-003718	dividendReinvDirectPurchasePlan							1	
0000950123-22-003718	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-22-003718	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-22-003718	transMaintainMasterSecHolder	0.0	0.0	1.0	0.0	0.0	0.0		
0000950123-22-003718	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001822070-22-000001	currentAgent							0	0.0
0001090027-22-000002	priorAgent							0	0.0
0001090027-22-000002	dividendAndInterest							0	0.0
0001090027-22-000002	directRegistrationSystem							0	
0001090027-22-000002	dividendReinvDirectPurchasePlan							63	
0001090027-22-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001090027-22-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001090027-22-000002	transMaintainMasterSecHolder	0.0	0.0	226651.0	0.0	0.0	0.0		
0001090027-22-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001090027-22-000002	currentAgent							0	0.0
