ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000950123-09-021878	13	14-FEB-2007	2803	1839
0000950123-09-021878	12	31-DEC-2007	33	2
0000950123-09-021878	11	30-NOV-2007	17	3
0000950123-09-021878	10	31-OCT-2007	18	2
0000950123-09-021878	9	28-SEP-2007	9	2
0000950123-09-021878	8	31-AUG-2007	78	1
0000950123-09-021878	7	31-JUL-2007	90	3
0000950123-09-021878	6	29-JUN-2007	16	6
0000950123-09-021878	5	31-MAY-2007	30	3
0000950123-09-021878	4	30-APR-2007	54	17
0000950123-09-021878	3	30-MAR-2007	156	32
0000950123-09-021878	2	28-FEB-2007	48	4
0000950123-09-021878	15	16-AUG-2007	2062	1282
0001170078-09-000003	16	16-JUN-2008	565	169
0001170078-09-000003	33	16-DEC-2008	1	0
0001170078-09-000003	32	15-DEC-2008	830	228
0001170078-09-000003	1	15-JAN-2008	277	99
0001170078-09-000003	2	16-JAN-2008	1	0
0001170078-09-000003	3	17-JAN-2008	1	0
0001170078-09-000003	4	15-FEB-2008	712	216
0001170078-09-000003	5	19-FEB-2008	1	0
0001170078-09-000003	6	20-FEB-2008	1	0
0001170078-09-000003	7	17-MAR-2008	702	207
0001170078-09-000003	8	18-MAR-2008	1	0
0001170078-09-000003	9	19-MAR-2008	1	0
0001170078-09-000003	10	15-APR-2008	401	120
0001170078-09-000003	11	16-APR-2008	1	0
0001170078-09-000003	12	17-APR-2008	1	0
0001170078-09-000003	13	15-MAY-2008	810	241
0001170078-09-000003	14	16-MAY-2008	2	0
0001170078-09-000003	15	19-MAY-2008	2	0
0001170078-09-000003	34	17-DEC-2008	1	0
0001170078-09-000003	17	15-JUL-2008	880	167
0001170078-09-000003	18	16-JUL-2008	1	0
0001170078-09-000003	19	17-JUL-2008	1	0
0001170078-09-000003	20	15-AUG-2008	615	194
0001170078-09-000003	21	18-AUG-2008	1	0
0001170078-09-000003	22	19-AUG-2008	1	0
0001170078-09-000003	23	15-SEP-2008	314	126
0001170078-09-000003	24	16-SEP-2008	1	0
0001170078-09-000003	25	17-SEP-2008	1	0
0001170078-09-000003	26	15-OCT-2008	586	91
0001170078-09-000003	27	16-OCT-2008	3	0
0001170078-09-000003	28	17-OCT-2008	3	0
0001170078-09-000003	29	17-NOV-2008	606	124
0001170078-09-000003	30	18-NOV-2008	2	0
0001170078-09-000003	31	19-NOV-2008	2	0
0000950123-09-021410	1		0	0
0000950123-09-021408	1		0	0
0000950123-09-021401	1		0	0
0000823579-09-000045	10	03-NOV-2008	5	5
0000823579-09-000045	11	23-DEC-2008	16	11
0000823579-09-000045	12	24-DEC-2008	114	63
0000823579-09-000045	13	02-JAN-2008	47	27
0000823579-09-000045	1	22-JAN-2008	23	7
0000823579-09-000045	2	30-JAN-2008	24	15
0000823579-09-000045	3	12-FEB-2008	14	10
0000823579-09-000045	4	29-FEB-2008	2	0
0000823579-09-000045	5	20-MAR-2008	2	2
0000823579-09-000045	6	11-APR-2008	13	7
0000823579-09-000045	7	28-JUL-2008	255	85
0000823579-09-000045	8	25-AUG-2008	28	14
0000823579-09-000045	9	25-SEP-2008	371	159
0001323210-09-000002	1	10-JUN-2009	0	0
0000735236-09-000009	1		0	0
0000735236-09-000008	1		0	0
0001181839-09-000016	1	29-JUN-2009	0	0
