ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001277690-08-000012	15	18-JUN-2007	187	112
0001277690-08-000012	16	23-JUL-2007	37	23
0001277690-08-000012	17	10-AUG-2007	6	5
0001277690-08-000012	18	27-AUG-2007	5	0
0001277690-08-000012	19	17-SEP-2007	389	176
0001277690-08-000012	20	19-SEP-2007	344	157
0001277690-08-000012	21	26-SEP-2007	20	13
0001277690-08-000012	22	09-OCT-2007	90	25
0001277690-08-000012	23	18-OCT-2007	60	23
0001277690-08-000012	24	22-OCT-2007	251	140
0001277690-08-000012	25	19-NOV-2007	22	14
0001277690-08-000012	26	17-DEC-2007	8	1
0001277690-08-000012	27	19-DEC-2007	1	1
0001277690-08-000012	28	20-DEC-2007	1	1
0001277690-08-000012	1	22-JAN-2007	34	22
0001140361-08-007891	1	11-MAR-2008	0	0
0001242588-08-000007	2	28-FEB-2007	1226	592
0001242588-08-000007	12	31-DEC-2007	63	0
0001242588-08-000007	11	30-NOV-2007	140	0
0001242588-08-000007	10	31-OCT-2007	166	0
0001242588-08-000007	9	30-SEP-2007	121	0
0001242588-08-000007	8	31-AUG-2007	70	0
0001242588-08-000007	7	31-JUL-2007	33	0
0001242588-08-000007	6	30-JUN-2007	22	0
0001242588-08-000007	5	31-MAY-2007	37	0
0001242588-08-000007	4	30-APR-2007	28	0
0001242588-08-000007	1	31-JAN-2007	84	0
0001242588-08-000007	3	31-MAR-2007	33	0
0001258897-08-000078	1	08-JUL-2007	1730	1056
0001319791-08-000003	1	31-DEC-2007	0	0
0001261763-08-000002	1	28-DEC-2007	0	0
0001140370-08-000002	2	23-JUL-2007	30	7
0001140370-08-000002	1	10-JAN-2007	69	31
0000838135-08-000006	2	03-JUL-2007	1870	1007
0000838135-08-000006	1	13-FEB-2007	22	15
0001140370-08-000002	4	27-AUG-2007	50	12
0001140370-08-000002	5	17-SEP-2007	13	2
0001140370-08-000002	3	10-AUG-2007	1	0
0000838729-08-000003	1	31-DEC-2007	0	0
0000950152-08-002367	1	31-DEC-2007	0	0
0000838141-08-000002	4	30-NOV-2007	1	1
0000838141-08-000002	2	17-SEP-2007	4	4
0000838141-08-000002	1	13-MAR-2007	64	50
0000838141-08-000002	3	19-NOV-2007	4	3
0000849542-08-000003	1	14-FEB-2007	18917	12204
0000849542-08-000003	3	19-JUL-2007	12313	7942
0000849542-08-000003	2	11-MAY-2007	35514	21393
0000849542-08-000003	4	19-DEC-2007	25502	15219
0001218371-08-000005	1	31-DEC-2007	0	0
0001088910-08-000002	1	31-DEC-2007	0	0
0001142874-08-000005	1	14-JUN-2007	1	0
0001145896-08-000006	1	31-DEC-2007	0	0
0000821007-08-000003	6	16-APR-2007	33	7
0000821007-08-000003	5	15-MAR-2007	63	39
0000821007-08-000003	4	15-FEB-2007	292	122
0000821007-08-000003	3	22-JAN-2007	897	575
0000821007-08-000003	2	17-JAN-2007	2	2
0000821007-08-000003	9	15-MAY-2007	649	203
0000821007-08-000003	10	16-MAY-2007	2	0
0000821007-08-000003	11	17-MAY-2007	2	0
0000821007-08-000003	7	17-APR-2007	1	0
0000821007-08-000003	1	16-JAN-2007	35	13
0000821007-08-000003	12	29-AUG-2007	1237	722
0000821007-08-000003	8	18-APR-2007	1	0
0000735190-08-000002	1	27-MAR-2008	0	0
0000944496-08-000003	14	20-DEC-2007	10755	7887
0000944496-08-000003	13	19-DEC-2007	16074	12153
0000944496-08-000003	11	07-DEC-2007	522	471
0000944496-08-000003	10	30-NOV-2007	426	286
0000944496-08-000003	9	25-OCT-2007	46744	23446
0000944496-08-000003	8	17-JUL-2007	11257	5534
0000944496-08-000003	7	18-JUN-2007	1701	1263
0000944496-08-000003	6	12-JUN-2007	75	0
0000944496-08-000003	5	08-JUN-2007	4296	3958
0000944496-08-000003	4	07-JUN-2007	10287	9287
0000944496-08-000003	3	06-JUN-2007	11658	10405
0000944496-08-000003	2	29-MAY-2007	2202	1419
0000944496-08-000003	1	15-APR-2007	89558	55449
0000944496-08-000003	12	11-DEC-2007	46	28
0001083545-08-000002	1	31-DEC-2007	0	0
0000838935-08-000002	4	17-SEP-2007	3	2
0000838935-08-000002	3	17-JUL-2007	19	13
0000838935-08-000002	2	06-JUN-2007	1	1
0000838935-08-000002	1	23-APR-2007	12	7
0001128776-08-000003	1	31-DEC-2007	0	0
0000915794-08-000004	9	18-JUL-2007	1	0
0000915794-08-000004	19	19-DEC-2007	1	0
0000915794-08-000004	1	16-JAN-2007	2	0
0000915794-08-000004	2	15-FEB-2007	44	7
0000915794-08-000004	3	15-MAR-2007	25	4
0000915794-08-000004	4	16-APR-2007	10	1
0000915794-08-000004	5	15-MAY-2007	25	5
0000915794-08-000004	6	15-JUN-2007	64	3
0000915794-08-000004	7	16-JUL-2007	18	3
0000915794-08-000004	8	17-JUL-2007	1	0
0000915794-08-000004	10	15-AUG-2007	65	18
0000915794-08-000004	11	17-SEP-2007	21	0
0000915794-08-000004	12	18-SEP-2007	235	95
0000915794-08-000004	13	15-OCT-2007	16	1
0000915794-08-000004	14	15-NOV-2007	57	3
0000915794-08-000004	15	16-NOV-2007	1	0
0000915794-08-000004	16	19-NOV-2007	1	0
0000915794-08-000004	17	17-DEC-2007	18	0
0000915794-08-000004	18	18-DEC-2007	1	0
0001030030-08-000003	1	31-MAR-2007	1	1
0001030030-08-000003	2	09-APR-2007	2	2
0001169232-08-001471	1	01-JAN-2007	0	0
0001146230-08-000008	2	13-JUN-2007	222330	181665
0001146230-08-000008	5	04-JAN-2007	1	0
0001146230-08-000008	6	12-JAN-2007	1	1
0001146230-08-000008	7	18-JAN-2007	1	0
0001146230-08-000008	8	19-JAN-2007	1	1
0001146230-08-000008	9	22-JAN-2007	39	13
0001146230-08-000008	10	30-JAN-2007	13	4
0001146230-08-000008	11	08-FEB-2007	5	5
0001146230-08-000008	12	19-FEB-2007	982	474
0001146230-08-000008	13	13-MAR-2007	20	10
0001146230-08-000008	14	20-MAR-2007	26	16
0001146230-08-000008	15	03-APR-2007	430	291
0001146230-08-000008	16	23-APR-2007	38	13
0001146230-08-000008	17	26-APR-2007	1	1
0001146230-08-000008	18	04-MAY-2007	270	159
0001146230-08-000008	19	21-MAY-2007	21	11
0001146230-08-000008	20	23-MAY-2007	1	1
0001146230-08-000008	21	06-JUN-2007	4	4
0001146230-08-000008	22	07-JUN-2007	1	0
0001146230-08-000008	23	08-JUN-2007	1	1
0001146230-08-000008	24	13-JUN-2007	5	4
0001146230-08-000008	25	18-JUN-2007	4	1
0001146230-08-000008	26	17-JUL-2007	2	2
0001146230-08-000008	27	23-JUL-2007	7	1
0001146230-08-000008	28	10-AUG-2007	25	19
0001146230-08-000008	29	27-AUG-2007	6809	3094
