ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001568437-18-000003	securityHolderAccounts	86.0	14.0	0.0	0.0	0.0	0.0		
0001568437-18-000003	transMaintainMasterSecHolder	1066.0	0.0	0.0	0.0	0.0	0.0		
0001568437-18-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001568437-18-000003	currentAgent							0	0.0
0001568437-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001010549-18-000096	directRegistrationSystem							49	
0001010549-18-000096	securityHolderAccounts	92.0	8.0	0.0	0.0	0.0	0.0		
0001010549-18-000096	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001010549-18-000096	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001010549-18-000096	currentAgent							0	0.0
0001010549-18-000096	dividendReinvDirectPurchasePlan							1	
0001010549-18-000096	dividendAndInterest							61	163901824.4
0001010549-18-000096	transMaintainMasterSecHolder	702.0	56.0	0.0	0.0	0.0	0.0		
0001010549-18-000096	priorAgent							0	0.0
0001669141-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001669141-18-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001669141-18-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001669141-18-000002	priorAgent								
0001669141-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001669141-18-000002	dividendReinvDirectPurchasePlan							0	
0001669141-18-000002	dividendAndInterest							0	0.0
0001669141-18-000002	currentAgent							0	0.0
0001669141-18-000002	directRegistrationSystem							0	
0001145697-18-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145697-18-000003	transMaintainMasterSecHolder	7.0	2.0	0.0	0.0	2134.0	0.0		
0001145697-18-000003	currentAgent							0	0.0
0001145697-18-000003	directRegistrationSystem							1	
0001145697-18-000003	securityHolderAccounts	88.03	0.02	0.0	0.0	11.950000000000001	0.0		
0001145697-18-000003	dividendReinvDirectPurchasePlan							1	
0001145697-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145697-18-000003	priorAgent							0	0.0
0001145697-18-000003	dividendAndInterest							2259	192882890.77
0001460584-18-000001	transNotMaintMasterSecHolder								
0001460584-18-000001	transMaintainMasterSecHolder								
0001460584-18-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001460584-18-000001	priorAgent								
0001460584-18-000001	currentAgent								
0001460584-18-000001	dividendReinvDirectPurchasePlan								
0001460584-18-000001	dividendAndInterest								
0001460584-18-000001	directRegistrationSystem								
0001460584-18-000001	notTransMaintMasterSecHolder								
0000838966-18-000001	currentAgent							0	0.0
0000838966-18-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	201.0	0.0		
0000838966-18-000001	transMaintainMasterSecHolder	0.0	248.0	0.0	0.0	30420.0	0.0		
0000838966-18-000001	securityHolderAccounts	0.0	6.0	0.0	0.0	94.0	0.0		
0000838966-18-000001	priorAgent							0	0.0
0000838966-18-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	8.0	0.0		
0000838966-18-000001	dividendReinvDirectPurchasePlan							0	
0000838966-18-000001	dividendAndInterest							30870	2160526683.51
0000838966-18-000001	directRegistrationSystem							0	
0001410578-18-000184	directRegistrationSystem								
0001410578-18-000184	dividendAndInterest								
0001410578-18-000184	dividendReinvDirectPurchasePlan								
0001410578-18-000184	notTransMaintMasterSecHolder								
0001410578-18-000184	currentAgent								
0001410578-18-000184	securityHolderAccounts	9.0	0.0	21.0	0.0	0.0	70.0		
0001410578-18-000184	transMaintainMasterSecHolder								
0001410578-18-000184	transNotMaintMasterSecHolder								
0001410578-18-000184	priorAgent								
0001718015-18-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001718015-18-000001	dividendReinvDirectPurchasePlan							0	
0001718015-18-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001718015-18-000001	priorAgent							0	0.0
0001718015-18-000001	currentAgent							0	0.0
0001718015-18-000001	directRegistrationSystem							6	
0001718015-18-000001	dividendAndInterest							3	2517070.57
0001718015-18-000001	transMaintainMasterSecHolder	20.0	1.0	0.0	0.0	0.0	0.0		
0001718015-18-000001	securityHolderAccounts	97.82000000000001	2.18	0.0	0.0	0.0	0.0		
0000950123-18-003275	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003275	dividendReinvDirectPurchasePlan							0	
0000950123-18-003275	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003275	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003275	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003275	priorAgent							0	0.0
0000950123-18-003275	dividendAndInterest							0	0.0
0000950123-18-003275	directRegistrationSystem							0	
0000950123-18-003275	currentAgent							0	0.0
0001520138-18-000047	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-18-000047	priorAgent							0	0.0
0001520138-18-000047	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001520138-18-000047	transMaintainMasterSecHolder	80.0	0.0	0.0	0.0	0.0	0.0		
0001520138-18-000047	currentAgent							0	0.0
0001520138-18-000047	dividendReinvDirectPurchasePlan							0	
0001520138-18-000047	dividendAndInterest							0	0.0
0001520138-18-000047	directRegistrationSystem							8	
0001520138-18-000047	transNotMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000839196-18-000001	currentAgent							0	0.0
0000839196-18-000001	directRegistrationSystem							6	
0000839196-18-000001	dividendAndInterest							28916	2932218542.38
0000839196-18-000001	dividendReinvDirectPurchasePlan							1	
0000839196-18-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839196-18-000001	priorAgent							0	0.0
0000839196-18-000001	securityHolderAccounts	38.0	0.0	0.0	0.0	62.0	0.0		
0000839196-18-000001	transMaintainMasterSecHolder	167.0	0.0	0.0	0.0	39911.0	0.0		
0000839196-18-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-18-000002	directRegistrationSystem							10	
0000823579-18-000002	currentAgent							0	0.0
0000823579-18-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000823579-18-000002	priorAgent							0	0.0
0000823579-18-000002	transMaintainMasterSecHolder	715.0	0.0	0.0	0.0	0.0	0.0		
0000823579-18-000002	dividendReinvDirectPurchasePlan							1	
0000823579-18-000002	dividendAndInterest							0	0.0
0000823579-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000066756-18-000040	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000066756-18-000040	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000066756-18-000040	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000066756-18-000040	notTransMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000066756-18-000040	priorAgent							0	0.0
0000066756-18-000040	dividendReinvDirectPurchasePlan							1	
0000066756-18-000040	dividendAndInterest							0	0.0
0000066756-18-000040	directRegistrationSystem							1	
0000066756-18-000040	currentAgent							0	0.0
0001085284-18-000005	currentAgent							0	0.0
0001085284-18-000005	transMaintainMasterSecHolder	14.0	0.0	0.0	0.0	0.0	0.0		
0001085284-18-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001085284-18-000005	directRegistrationSystem							0	
0001085284-18-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001085284-18-000005	dividendReinvDirectPurchasePlan							0	
0001085284-18-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001085284-18-000005	priorAgent							0	0.0
0001085284-18-000005	dividendAndInterest							588155	129394.0
0000854729-18-000002	currentAgent							0	0.0
0000854729-18-000002	directRegistrationSystem							0	
0000854729-18-000002	dividendAndInterest							27105	3098939596.35
0000854729-18-000002	dividendReinvDirectPurchasePlan							0	
0000854729-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000854729-18-000002	priorAgent							0	0.0
0000854729-18-000002	securityHolderAccounts	0.0	0.64	0.0	0.0	99.36	0.0		
0000854729-18-000002	transMaintainMasterSecHolder	0.0	120.0	0.0	0.0	26761.0	3.0		
0000854729-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-18-000006	dividendReinvDirectPurchasePlan							0	
0001018490-18-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-18-000006	priorAgent							0	0.0
0001018490-18-000006	securityHolderAccounts	2.3000000000000003	89.2	0.0	0.0	8.5	0.0		
0001018490-18-000006	transMaintainMasterSecHolder	1.0	25385.0	0.0	0.0	2532.0	0.0		
0001018490-18-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-18-000006	currentAgent							0	0.0
0001018490-18-000006	directRegistrationSystem							0	
0001018490-18-000006	dividendAndInterest							0	0.0
0000839097-18-000002	currentAgent							0	0.0
0000839097-18-000002	directRegistrationSystem							0	
0000839097-18-000002	dividendAndInterest							61825	73607070689.01
0000839097-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-18-000002	transMaintainMasterSecHolder	0.0	14643.0	0.0	0.0	0.0	0.0		
0000839097-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-18-000002	priorAgent							0	0.0
0000839097-18-000002	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0000839097-18-000002	dividendReinvDirectPurchasePlan							0	
0000848027-18-000003	currentAgent							0	0.0
0000848027-18-000003	directRegistrationSystem							0	
0000848027-18-000003	dividendAndInterest							0	0.0
0000848027-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-18-000003	priorAgent							0	0.0
0000848027-18-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-18-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-18-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-18-000003	dividendReinvDirectPurchasePlan							0	
0001410382-18-000001	transMaintainMasterSecHolder	0.0	0.0	4.0	0.0	0.0	1.0		
0001410382-18-000001	securityHolderAccounts	0.0	0.0	60.0	0.0	0.0	40.0		
0001410382-18-000001	priorAgent							0	0.0
0001410382-18-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410382-18-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410382-18-000001	dividendAndInterest							4	141434.0
0001410382-18-000001	directRegistrationSystem							0	
0001410382-18-000001	currentAgent							0	0.0
0001410382-18-000001	dividendReinvDirectPurchasePlan							4	
0000862124-18-000009	transNotMaintMasterSecHolder								
0000862124-18-000009	transMaintainMasterSecHolder								
0000862124-18-000009	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000862124-18-000009	priorAgent								
0000862124-18-000008	priorAgent							0	0.0
0000862124-18-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000862124-18-000008	dividendReinvDirectPurchasePlan							632	
0000862124-18-000008	dividendAndInterest							679	53602132168.3
0000862124-18-000008	directRegistrationSystem							0	
0000862124-18-000008	currentAgent							0	0.0
0000862124-18-000009	notTransMaintMasterSecHolder								
0000862124-18-000009	dividendReinvDirectPurchasePlan								
0000862124-18-000009	dividendAndInterest								
0000862124-18-000009	directRegistrationSystem								
0000862124-18-000009	currentAgent								
0000862124-18-000008	transNotMaintMasterSecHolder	0.0	0.0	632.0	0.0	0.0	0.0		
0000862124-18-000008	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000862124-18-000008	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000862124-18-000007	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000862124-18-000007	transMaintainMasterSecHolder	0.0	0.0	1324.0	0.0	0.0	1.0		
0000862124-18-000007	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000862124-18-000007	priorAgent							0	0.0
0000862124-18-000007	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000862124-18-000007	dividendReinvDirectPurchasePlan							1325	
0000862124-18-000007	dividendAndInterest							1312	38852539993.0
0000862124-18-000007	currentAgent							0	0.0
0000862124-18-000007	directRegistrationSystem							0	
0001007444-18-000006	transMaintainMasterSecHolder	0.0	0.0	12979.0	0.0	0.0	0.0		
0001007444-18-000006	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001007444-18-000006	priorAgent							0	0.0
0001007444-18-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001007444-18-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001007444-18-000006	dividendAndInterest							17311	31791407579.0
0001007444-18-000006	directRegistrationSystem							0	
0001007444-18-000006	currentAgent							4	30397.04
0001007444-18-000006	dividendReinvDirectPurchasePlan							12966	
0001145893-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145893-18-000002	transMaintainMasterSecHolder	9.0	15499.0	0.0	0.0	241704.0	0.0		
0001145893-18-000002	securityHolderAccounts	0.0	20.5	0.0	0.0	79.5	0.0		
0001145893-18-000002	priorAgent							1	66447.29000000001
0001145893-18-000002	notTransMaintMasterSecHolder	0.0	7747.0	0.0	0.0	60987.0	0.0		
0001145893-18-000002	dividendReinvDirectPurchasePlan							0	
0001145893-18-000002	dividendAndInterest							378247	185124302406.18
0001145893-18-000002	currentAgent							37	15628040.45
0001145893-18-000002	directRegistrationSystem							0	
0001022116-18-000002	transNotMaintMasterSecHolder								
0001022116-18-000002	securityHolderAccounts								
0001022116-18-000002	transMaintainMasterSecHolder								
0001022116-18-000002	priorAgent								
0001022116-18-000002	notTransMaintMasterSecHolder								
0001022116-18-000002	dividendReinvDirectPurchasePlan								
0001022116-18-000002	dividendAndInterest								
0001022116-18-000002	directRegistrationSystem								
0001022116-18-000002	currentAgent								
0000882734-18-000002	priorAgent							0	0.0
0000882734-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-18-000002	dividendReinvDirectPurchasePlan							0	
0000882734-18-000002	dividendAndInterest							0	0.0
0000882734-18-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000882734-18-000002	currentAgent							0	0.0
0000882734-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-18-000002	transMaintainMasterSecHolder	307.0	0.0	0.0	0.0	0.0	0.0		
0000882734-18-000002	directRegistrationSystem							1	
0001144204-18-017972	directRegistrationSystem							0	
0001144204-18-017972	dividendAndInterest							0	0.0
0001144204-18-017972	dividendReinvDirectPurchasePlan							0	
0001144204-18-017972	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-18-017972	priorAgent							0	0.0
0001144204-18-017972	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-18-017972	currentAgent							0	0.0
0001144204-18-017972	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-18-017972	transNotMaintMasterSecHolder	0.0	0.0	411.0	0.0	0.0	0.0		
0000810704-18-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-18-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-18-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-18-000001	priorAgent								
0000810704-18-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-18-000001	dividendReinvDirectPurchasePlan								
0000810704-18-000001	dividendAndInterest								
0000810704-18-000001	directRegistrationSystem								
0000810704-18-000001	currentAgent								
0000738347-18-000002	transMaintainMasterSecHolder	9.0	0.0	0.0	0.0	0.0	0.0		
0000738347-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000738347-18-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000738347-18-000002	priorAgent							0	0.0
0000738347-18-000002	currentAgent							0	0.0
0000738347-18-000002	dividendReinvDirectPurchasePlan							0	
0000738347-18-000002	dividendAndInterest							8	373289.2
0000738347-18-000002	directRegistrationSystem							0	
0000738347-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001413398-18-000002	currentAgent							0	0.0
0001413398-18-000002	directRegistrationSystem							0	
0001413398-18-000002	dividendAndInterest							0	0.0
0001413398-18-000002	dividendReinvDirectPurchasePlan							55	
0001413398-18-000002	transNotMaintMasterSecHolder	0.0	0.0	55.0	0.0	0.0	0.0		
0001413398-18-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001413398-18-000002	priorAgent							0	0.0
0001413398-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001413398-18-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000182	currentAgent							0	0.0
0001511164-18-000182	directRegistrationSystem							3	
0001511164-18-000182	dividendAndInterest							0	0.0
0001511164-18-000182	dividendReinvDirectPurchasePlan							0	
0001511164-18-000182	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000182	priorAgent							0	0.0
0001511164-18-000182	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000182	transMaintainMasterSecHolder	73.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000182	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-18-000008	dividendReinvDirectPurchasePlan							983	
0001146230-18-000008	dividendAndInterest							4349	490544427905.23
0001146230-18-000008	directRegistrationSystem							2715	
0001146230-18-000008	currentAgent							0	0.0
0001146230-18-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-18-000008	transNotMaintMasterSecHolder	524.0	0.0	0.0	0.0	0.0	0.0		
0001146230-18-000008	transMaintainMasterSecHolder	7415.0	295.0	0.0	108.0	0.0	1516.0		
0001146230-18-000008	securityHolderAccounts	98.04	0.01	0.0	0.13	0.0	1.82		
0001146230-18-000008	priorAgent							3	247800.62
0001654954-18-003356	priorAgent							0	0.0
0001654954-18-003356	dividendAndInterest							3	18861857.44
0001654954-18-003356	directRegistrationSystem							9	
0001654954-18-003356	currentAgent							0	0.0
0001654954-18-003356	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001654954-18-003356	transMaintainMasterSecHolder	119.0	0.0	0.0	0.0	0.0	0.0		
0001654954-18-003356	dividendReinvDirectPurchasePlan							0	
0001654954-18-003356	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001654954-18-003356	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001146230-18-000007	dividendAndInterest								
0001146230-18-000007	currentAgent								
0001146230-18-000007	directRegistrationSystem								
0001146230-18-000007	dividendReinvDirectPurchasePlan								
0001146230-18-000007	notTransMaintMasterSecHolder								
0001146230-18-000007	securityHolderAccounts								
0001146230-18-000007	transMaintainMasterSecHolder								
0001146230-18-000007	transNotMaintMasterSecHolder								
0001146230-18-000007	priorAgent								
0001451217-18-000003	transMaintainMasterSecHolder	0.0	0.0	178.0	0.0	0.0	368.0		
0001451217-18-000003	securityHolderAccounts	0.0	0.0	98.39	0.0	0.0	1.61		
0001451217-18-000003	priorAgent							0	0.0
0001451217-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001451217-18-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001451217-18-000003	directRegistrationSystem							0	
0001451217-18-000003	currentAgent							0	0.0
0001451217-18-000003	dividendReinvDirectPurchasePlan							546	
0001451217-18-000003	dividendAndInterest							175	4676561102.88
0001114874-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001114874-18-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	10.0	0.0	0.0		
0001114874-18-000002	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001114874-18-000002	priorAgent							0	0.0
0001114874-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001114874-18-000002	dividendReinvDirectPurchasePlan							0	
0001114874-18-000002	dividendAndInterest							10	3572007.0
0001114874-18-000002	currentAgent							0	0.0
0001114874-18-000002	directRegistrationSystem							0	
0000740583-18-000135	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	321.0		
0000740583-18-000135	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-18-000135	priorAgent							0	0.0
0000740583-18-000135	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-18-000135	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-18-000135	directRegistrationSystem							0	
0000740583-18-000135	dividendAndInterest							0	0.0
0000740583-18-000135	dividendReinvDirectPurchasePlan							0	
0000740583-18-000135	currentAgent							0	0.0
0000838135-18-000002	notTransMaintMasterSecHolder								
0000838135-18-000002	priorAgent								
0000838135-18-000002	securityHolderAccounts	0.0	11.0	0.0	0.0	89.0	0.0		
0000838135-18-000002	transMaintainMasterSecHolder								
0000838135-18-000002	transNotMaintMasterSecHolder								
0000838135-18-000002	dividendAndInterest								
0000838135-18-000002	directRegistrationSystem								
0000838135-18-000002	currentAgent								
0000838135-18-000002	dividendReinvDirectPurchasePlan								
0000733598-18-000001	dividendReinvDirectPurchasePlan							469	
0000733598-18-000001	dividendAndInterest							467	3168638228.0
0000733598-18-000001	directRegistrationSystem							469	
0000733598-18-000001	currentAgent							0	0.0
0000733598-18-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-18-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-18-000001	transMaintainMasterSecHolder	2.0	0.0	516.0	0.0	0.0	32.0		
0000733598-18-000001	securityHolderAccounts	1.28	0.0	98.61	0.0	0.0	0.11		
0000733598-18-000001	priorAgent							0	0.0
0000950123-18-003247	transMaintainMasterSecHolder	0.0	0.0	74.0	0.0	0.0	0.0		
0000950123-18-003247	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000950123-18-003247	priorAgent							0	0.0
0000950123-18-003247	notTransMaintMasterSecHolder	0.0	0.0	27.0	0.0	0.0	0.0		
0000950123-18-003247	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003247	directRegistrationSystem							0	
0000950123-18-003247	dividendAndInterest							104	2951819281.87
0000950123-18-003247	dividendReinvDirectPurchasePlan							101	
0000950123-18-003247	currentAgent							0	0.0
0000839287-18-000001	currentAgent							0	0.0
