ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001213900-17-005986	currentAgent							0	0.0
0001213900-17-005986	dividendReinvDirectPurchasePlan							0	
0001387131-17-002856	dividendReinvDirectPurchasePlan							0	
0001387131-17-002856	dividendAndInterest							2	15259455.0
0001387131-17-002856	directRegistrationSystem							0	
0001387131-17-002856	currentAgent							0	0.0
0001387131-17-002856	notTransMaintMasterSecHolder	0.0	0.0	0.0	1.0	0.0	0.0		
0001387131-17-002856	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-17-002856	transMaintainMasterSecHolder	0.0	0.0	0.0	8.0	0.0	0.0		
0001387131-17-002856	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001387131-17-002856	priorAgent							0	0.0
0001359797-17-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001359797-17-000001	securityHolderAccounts	50.0	50.0	0.0	0.0	0.0	0.0		
0001359797-17-000001	priorAgent							0	0.0
0001359797-17-000001	notTransMaintMasterSecHolder	1.0	1.0	0.0	0.0	0.0	0.0		
0001359797-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001359797-17-000001	directRegistrationSystem							0	
0001359797-17-000001	dividendAndInterest							0	0.0
0001359797-17-000001	dividendReinvDirectPurchasePlan							0	
0001359797-17-000001	currentAgent							0	0.0
0000854890-17-000005	dividendReinvDirectPurchasePlan							0	
0000854890-17-000005	dividendAndInterest							11	60381232.44
0000854890-17-000005	directRegistrationSystem							0	
0000854890-17-000005	currentAgent							0	0.0
0000854890-17-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000854890-17-000005	transMaintainMasterSecHolder	0.0	0.0	11.0	0.0	0.0	0.0		
0000854890-17-000005	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000854890-17-000005	priorAgent								
0000854890-17-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000274	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000274	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000274	transMaintainMasterSecHolder	83.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000274	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000274	priorAgent							0	0.0
0000721748-17-000274	dividendReinvDirectPurchasePlan							0	
0000721748-17-000274	dividendAndInterest							0	0.0
0000721748-17-000274	directRegistrationSystem							0	
0000721748-17-000274	currentAgent							0	0.0
0000788603-17-000002	currentAgent							0	0.0
0000788603-17-000002	securityHolderAccounts	0.0	0.0	89.7	0.0	0.0	10.3		
0000788603-17-000002	dividendAndInterest							5059	54796209471.0
0000788603-17-000002	dividendReinvDirectPurchasePlan							5059	
0000788603-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000788603-17-000002	priorAgent							0	0.0
0000788603-17-000002	directRegistrationSystem							0	
0000788603-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000788603-17-000002	transMaintainMasterSecHolder	0.0	0.0	4676.0	0.0	0.0	383.0		
0001077455-17-000001	currentAgent							0	0.0
0001077455-17-000001	dividendReinvDirectPurchasePlan							0	
0001077455-17-000001	notTransMaintMasterSecHolder	0.0	0.0	2988.0	0.0	0.0	0.0		
0001077455-17-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001077455-17-000001	directRegistrationSystem							0	
0001077455-17-000001	priorAgent							0	0.0
0001077455-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001077455-17-000001	dividendAndInterest							0	0.0
0001077455-17-000001	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001020337-17-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001020337-17-000004	transMaintainMasterSecHolder	0.0	0.0	597.0	0.0	0.0	0.0		
0001020337-17-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001020337-17-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001020337-17-000004	dividendReinvDirectPurchasePlan							597	
0001020337-17-000004	dividendAndInterest							585	6383366563.0
0001020337-17-000004	directRegistrationSystem							0	
0001020337-17-000004	currentAgent							0	0.0
0001020337-17-000004	priorAgent							0	0.0
0001520138-17-000134	transMaintainMasterSecHolder	83.0	0.0	0.0	0.0	0.0	0.0		
0001520138-17-000134	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001520138-17-000134	priorAgent							0	0.0
0001520138-17-000134	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-17-000134	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-17-000134	dividendAndInterest							0	0.0
0001520138-17-000134	directRegistrationSystem							0	
0001520138-17-000134	currentAgent							0	0.0
0001520138-17-000134	dividendReinvDirectPurchasePlan							0	
0001413398-17-000006	transNotMaintMasterSecHolder	0.0	0.0	56.0	0.0	0.0	0.0		
0001413398-17-000006	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001413398-17-000006	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001413398-17-000006	priorAgent							0	0.0
0001413398-17-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001413398-17-000006	dividendReinvDirectPurchasePlan							56	
0001413398-17-000006	dividendAndInterest							0	0.0
0001413398-17-000006	currentAgent							0	0.0
0001413398-17-000006	directRegistrationSystem							0	
0001667174-17-000003	currentAgent							0	0.0
0001667174-17-000003	directRegistrationSystem							0	
0001667174-17-000003	dividendAndInterest							0	0.0
0001667174-17-000003	dividendReinvDirectPurchasePlan							0	
0001667174-17-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000003	priorAgent							0	0.0
0001667174-17-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000003	transMaintainMasterSecHolder	20.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001576747-17-000010	priorAgent							0	0.0
0001576747-17-000010	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001576747-17-000010	transMaintainMasterSecHolder	0.0	0.0	11.0	0.0	0.0	0.0		
0001576747-17-000010	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001576747-17-000010	currentAgent							0	0.0
0001576747-17-000010	directRegistrationSystem							0	
0001576747-17-000010	dividendAndInterest							0	0.0
0001576747-17-000010	dividendReinvDirectPurchasePlan							11	
0001576747-17-000010	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001460584-17-000001	currentAgent								
0001460584-17-000001	directRegistrationSystem								
0001460584-17-000001	dividendAndInterest								
0001460584-17-000001	dividendReinvDirectPurchasePlan								
0001460584-17-000001	transNotMaintMasterSecHolder								
0001460584-17-000001	priorAgent								
0001460584-17-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001460584-17-000001	transMaintainMasterSecHolder								
0001460584-17-000001	notTransMaintMasterSecHolder								
0000721748-17-000216	currentAgent							0	0.0
0001018490-17-000012	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000216	dividendAndInterest							2	3226209.99
0000721748-17-000216	dividendReinvDirectPurchasePlan							0	
0000721748-17-000216	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000216	priorAgent							0	0.0
0000721748-17-000216	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000216	transMaintainMasterSecHolder	2127.0	0.0	0.0	0.0	0.0	0.0		
0000721748-17-000216	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001676177-17-000001	currentAgent								
0001676177-17-000001	directRegistrationSystem							0	
0001676177-17-000001	dividendAndInterest							0	0.0
0001676177-17-000001	dividendReinvDirectPurchasePlan							0	
0001676177-17-000001	notTransMaintMasterSecHolder								
0001676177-17-000001	priorAgent								
0001676177-17-000001	securityHolderAccounts								
0001676177-17-000001	transMaintainMasterSecHolder	5.0							
0001676177-17-000001	transNotMaintMasterSecHolder								
0000839097-17-000004	currentAgent							0	0.0
0000839097-17-000004	directRegistrationSystem							0	
0000839097-17-000004	dividendAndInterest							57580	72317758986.0
0000839097-17-000004	dividendReinvDirectPurchasePlan							0	
0000839097-17-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-17-000004	priorAgent							0	0.0
0000839097-17-000004	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0000839097-17-000004	transMaintainMasterSecHolder	0.0	36120.0	0.0	0.0	0.0	0.0		
0000839097-17-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001090027-17-000004	currentAgent							0	0.0
0001090027-17-000004	directRegistrationSystem							0	
0001090027-17-000004	dividendAndInterest							0	0.0
0001090027-17-000004	dividendReinvDirectPurchasePlan							63	
0001090027-17-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001090027-17-000004	priorAgent							0	0.0
0001090027-17-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001090027-17-000004	transMaintainMasterSecHolder	0.0	0.0	250.0	0.0	0.0	0.0		
0001090027-17-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001434234-17-000001	currentAgent							0	0.0
0001434234-17-000001	directRegistrationSystem							0	
0001434234-17-000001	dividendAndInterest							0	0.0
0001434234-17-000001	dividendReinvDirectPurchasePlan							0	
0001434234-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001434234-17-000001	priorAgent							0	0.0
0001434234-17-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001434234-17-000001	transMaintainMasterSecHolder	324.0	0.0	0.0	0.0	0.0	0.0		
0001434234-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-17-000010	currentAgent							0	0.0
0001018490-17-000010	directRegistrationSystem							0	
0001018490-17-000010	dividendAndInterest							0	0.0
0001018490-17-000010	dividendReinvDirectPurchasePlan							0	
0001018490-17-000010	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-17-000010	priorAgent							0	0.0
0001018490-17-000010	securityHolderAccounts	2.0	86.0	0.0	0.0	12.0	0.0		
0001018490-17-000010	transMaintainMasterSecHolder	1.0	27164.0	0.0	0.0	4207.0	0.0		
0001018490-17-000010	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-17-000012	currentAgent							0	0.0
0001018490-17-000012	directRegistrationSystem							0	
0001018490-17-000012	dividendAndInterest							57580	72317758986.0
0001018490-17-000012	dividendReinvDirectPurchasePlan							0	
0001018490-17-000012	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-17-000012	priorAgent							0	0.0
0001018490-17-000012	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0001018490-17-000012	transMaintainMasterSecHolder	0.0	36120.0	0.0	0.0	0.0	0.0		
0000721748-17-000216	directRegistrationSystem							2	
